DATE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2023-01-28T03:54:00,PGUM ,V030,"070,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0317,5","+0222,5","10080,5"
2023-01-28T04:54:00,PGUM ,V030,"090,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0311,5","+0217,5","10077,5"
2023-01-28T05:54:00,PGUM ,V030,"090,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0300,5","+0222,5","10074,5"
2023-01-28T06:00:00,99999,V020,"090,1,N,0062,1","22000,1,9,N","016000,1,9,9","+0300,1","+0222,1","10074,1"
2023-01-28T06:54:00,PGUM ,V030,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0300,5","+0222,5","10079,5"
2023-01-28T07:54:00,PGUM ,V030,"070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0283,5","+0228,5","10085,5"
2023-01-28T08:54:00,PGUM ,V030,"050,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0272,5","+0228,5","10092,5"
2023-01-28T09:54:00,PGUM ,V030,"050,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0267,5","+0233,5","10101,5"
2023-01-28T10:54:00,PGUM ,V030,"050,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10105,5"
2023-01-28T11:54:00,PGUM ,V030,"050,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10110,5"
2023-01-28T12:00:00,99999,V020,"050,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0261,1","+0239,1","10110,1"
2023-01-28T12:54:00,PGUM ,V030,"040,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0250,5","+0239,5","10110,5"
2023-01-28T13:54:00,PGUM ,V030,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10109,5"
2023-01-28T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-01-28T14:54:00,PGUM ,V030,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10107,5"
2023-01-28T15:54:00,PGUM ,V030,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10102,5"
2023-01-28T16:54:00,PGUM ,V030,"060,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10097,5"
2023-01-28T17:54:00,PGUM ,V030,"060,5,N,0031,5","02743,5,M,N","016093,5,N,5","+0256,5","+0244,5","10095,5"
2023-01-28T18:00:00,99999,V020,"060,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0256,1","+0244,1","10095,1"
2023-01-28T18:54:00,PGUM ,V030,"070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10097,5"
2023-01-28T19:54:00,PGUM ,V030,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10100,5"
2023-01-28T20:54:00,PGUM ,V030,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0256,5","+0239,5","10105,5"
2023-01-28T21:54:00,PGUM ,V030,"070,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10111,5"
2023-01-28T22:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0283,5","+0239,5","10117,5"
2023-01-28T23:54:00,PGUM ,V030,"070,5,N,0067,5","22000,5,C,N","016093,5,N,5","+0294,5","+0239,5","10116,5"
2023-01-29T00:00:00,99999,V020,"070,1,N,0067,1","22000,1,9,N","016000,1,9,9","+0294,1","+0239,1","10116,1"
2023-01-29T00:54:00,PGUM ,V030,"060,5,N,0082,5","00853,5,M,N","016093,5,N,5","+0306,5","+0239,5","10112,5"
2023-01-29T01:54:00,PGUM ,V030,"060,5,N,0077,5","00853,5,M,N","016093,5,N,5","+0311,5","+0233,5","10105,5"
2023-01-29T01:56:00,99999,V020,"070,1,N,0072,1","01036,1,C,N","016093,1,9,9","+0311,1","+0233,1","99999,9"
2023-01-29T01:56:00,PGUM ,V030,"070,5,N,0072,5","22000,5,C,N","016093,5,N,5","+0311,5","+0233,5","99999,9"
2023-01-29T02:54:00,PGUM ,V030,"060,5,N,0088,5","22000,5,C,N","016093,5,N,5","+0311,5","+0239,5","10096,5"
2023-01-29T03:54:00,PGUM ,V030,"070,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0311,5","+0239,5","10087,5"
2023-01-29T04:54:00,PGUM ,V030,"070,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0311,5","+0233,5","10081,5"
2023-01-29T05:54:00,PGUM ,V030,"080,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0310,A","+0230,A","10086,1"
2023-01-29T06:00:00,99999,V020,"080,1,N,0082,1","22000,1,9,N","016000,1,9,9","+0306,1","+0228,1","10086,1"
2023-01-29T06:54:00,PGUM ,V030,"070,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0300,5","+0233,5","10089,5"
2023-01-29T07:54:00,PGUM ,V030,"060,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0283,5","+0233,5","10096,5"
2023-01-29T08:54:00,PGUM ,V030,"080,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0278,5","+0233,5","10106,5"
2023-01-29T09:54:00,PGUM ,V030,"080,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0278,5","+0233,5","10114,5"
2023-01-29T10:54:00,PGUM ,V030,"090,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0272,5","+0233,5","10120,5"
2023-01-29T11:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0272,5","+0233,5","10121,5"
2023-01-29T12:00:00,99999,V020,"090,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0272,1","+0233,1","10121,1"
2023-01-29T12:54:00,PGUM ,V030,"080,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10120,5"
2023-01-29T13:39:00,99999,V020,"090,1,N,0031,1","00823,1,C,N","004828,1,9,9","+0267,1","+0239,1","99999,9"
2023-01-29T13:39:00,99999,V020,"090,1,N,0031,1","00823,1,C,N","004828,1,9,9","+0267,1","+0239,1","99999,9"
2023-01-29T13:54:00,PGUM ,V030,"090,5,N,0046,5","01006,5,M,N","008047,5,N,5","+0261,5","+0244,5","10120,5"
2023-01-29T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-01-29T14:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0256,5","+0244,5","10115,5"
2023-01-29T15:54:00,PGUM ,V030,"070,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10111,5"
2023-01-29T16:54:00,PGUM ,V030,"060,5,N,0036,5","01158,5,M,N","008047,5,N,5","+0250,5","+0239,5","10110,5"
2023-01-29T17:54:00,PGUM ,V030,"080,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0256,5","+0244,5","10109,5"
2023-01-29T18:00:00,99999,V020,"080,1,N,0015,1","22000,1,9,N","016000,1,9,9","+0256,1","+0244,1","10109,1"
2023-01-29T18:54:00,PGUM ,V030,"999,9,C,0000,5","02438,5,M,N","016093,5,N,5","+0250,5","+0244,5","10109,5"
2023-01-29T19:54:00,PGUM ,V030,"080,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10112,5"
2023-01-29T20:54:00,PGUM ,V030,"060,5,N,0021,5","03048,5,M,N","016093,5,N,5","+0250,5","+0244,5","10119,5"
2023-01-29T21:54:00,PGUM ,V030,"080,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10126,5"
2023-01-29T22:54:00,PGUM ,V030,"090,5,N,0031,5","22000,5,C,N","016093,5,N,5","+0283,5","+0250,5","10131,5"
2023-01-29T23:54:00,PGUM ,V030,"110,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0289,5","+0244,5","10131,5"
2023-01-30T00:00:00,99999,V020,"110,1,N,0046,1","22000,1,9,N","016000,1,9,9","+0289,1","+0244,1","10131,1"
2023-01-30T00:54:00,PGUM ,V030,"110,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0289,5","+0233,5","10125,5"
2023-01-30T01:21:00,99999,V020,"070,1,N,0051,1","00762,1,C,N","016093,1,9,9","+0289,1","+0239,1","99999,9"
2023-01-30T01:21:00,PGUM ,V030,"070,5,N,0051,5","00762,5,M,N","016093,5,N,5","+0289,5","+0239,5","99999,9"
2023-01-30T01:52:00,99999,V020,"090,1,N,0046,1","00853,1,C,N","016093,1,9,9","+0300,1","+0240,1","99999,9"
2023-01-30T01:52:00,99999,V020,"090,1,N,0046,1","00853,1,C,N","016093,1,9,9","+0300,1","+0240,1","99999,9"
2023-01-30T01:54:00,PGUM ,V030,"100,5,N,0062,5","22000,5,C,N","016093,5,N,5","+0300,5","+0239,5","10116,5"
2023-01-30T02:54:00,PGUM ,V030,"080,5,N,0067,5","00914,5,M,N","016093,5,N,5","+0300,5","+0233,5","10107,5"
2023-01-30T03:41:00,99999,V020,"090,1,N,0051,1","00762,1,C,N","016093,1,9,9","+0306,1","+0239,1","99999,9"
2023-01-30T03:41:00,99999,V020,"090,1,N,0051,1","00762,1,C,N","016093,1,9,9","+0306,1","+0239,1","99999,9"
2023-01-30T03:52:00,PGUM ,V030,"090,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0310,5","+0230,5","99999,9"
2023-01-30T03:54:00,PGUM ,V030,"090,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0306,5","+0233,5","10097,5"
2023-01-30T04:54:00,PGUM ,V030,"090,5,N,0057,5","00762,5,M,N","016093,5,N,5","+0300,5","+0233,5","10095,5"
2023-01-30T05:54:00,PGUM ,V030,"090,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0300,5","+0239,5","10096,5"
2023-01-30T06:00:00,99999,V020,"090,1,N,0057,1","22000,1,9,N","016000,1,9,9","+0300,1","+0239,1","10096,1"
2023-01-30T06:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0289,5","+0233,5","10096,5"
2023-01-30T07:54:00,PGUM ,V030,"090,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0283,5","+0239,5","10099,5"
2023-01-30T08:54:00,PGUM ,V030,"090,5,N,0031,5","22000,5,C,N","016093,5,N,5","+0272,5","+0239,5","10104,5"
2023-01-30T09:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0272,5","+0239,5","10109,5"
2023-01-30T10:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10114,5"
2023-01-30T11:54:00,PGUM ,V030,"070,5,N,0036,5","22000,5,C,N","011265,5,N,5","+0267,5","+0244,5","10117,5"
2023-01-30T12:00:00,99999,V020,"070,1,N,0036,1","22000,1,9,N","011000,1,9,9","+0267,1","+0244,1","10117,1"
2023-01-30T12:54:00,PGUM ,V030,"080,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10115,5"
2023-01-30T13:54:00,PGUM ,V030,"090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10116,5"
2023-01-30T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-01-30T14:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10115,5"
2023-01-30T15:54:00,PGUM ,V030,"090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10112,5"
2023-01-30T16:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10107,5"
2023-01-30T17:54:00,PGUM ,V030,"090,5,N,0031,5","00884,5,M,N","016093,5,N,5","+0267,5","+0239,5","10105,5"
2023-01-30T18:00:00,99999,V020,"090,1,N,0041,1","22000,1,9,N","016000,1,9,9","+0261,1","+0239,1","99999,9"
2023-01-30T18:04:00,99999,V020,"090,1,N,0041,1","00732,1,C,N","016093,1,9,9","+0260,1","+0240,1","99999,9"
2023-01-30T18:04:00,99999,V020,"090,1,N,0041,1","00732,1,C,N","016093,1,9,9","+0261,1","+0239,1","99999,9"
2023-01-30T18:54:00,PGUM ,V030,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10107,5"
2023-01-30T19:54:00,PGUM ,V030,"010,5,N,0015,5","01402,5,M,N","016093,5,N,5","+0250,5","+0244,5","10112,5"
2023-01-30T20:54:00,PGUM ,V030,"040,5,N,0021,5","01676,5,M,N","016093,5,N,5","+0256,5","+0239,5","10119,5"
2023-01-30T21:54:00,99999,V020,"060,1,N,0031,1","99999,9,9,N","016093,1,9,9","+0267,1","+0233,1","10128,1"
2023-01-30T22:54:00,PGUM ,V030,"070,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0289,5","+0239,5","10136,5"
2023-01-30T23:54:00,99999,V020,"070,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0294,1","+0228,1","10136,1"
2023-01-31T00:00:00,99999,V020,"070,1,N,0057,1","99999,9,9,N","016000,1,9,9","+0294,1","+0228,1","10136,1"
2023-01-31T00:52:00,PGUM ,V030,"060,5,N,0057,5","00671,5,M,N","016093,5,N,5","+0310,5","+0230,5","99999,9"
2023-01-31T00:54:00,PGUM ,V030,"070,5,N,0067,5","00671,5,M,N","016093,5,N,5","+0306,5","+0233,5","10133,5"
2023-01-31T01:01:00,99999,V020,"060,1,N,0067,1","99999,9,9,N","016093,1,9,9","+0300,1","+0228,1","99999,9"
2023-01-31T01:01:00,99999,V020,"060,1,N,0067,1","99999,9,9,N","016093,1,9,9","+0300,1","+0228,1","99999,9"
2023-01-31T01:54:00,PGUM ,V030,"100,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0306,5","+0233,5","10125,5"
2023-01-31T02:54:00,PGUM ,V030,"090,5,N,0062,5","22000,5,C,N","016093,5,N,5","+0311,5","+0239,5","10115,5"
2023-01-31T03:54:00,PGUM ,V030,"070,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0311,5","+0217,5","10109,5"
2023-01-31T04:54:00,PGUM ,V030,"070,5,N,0062,5","22000,5,C,N","016093,5,N,5","+0311,5","+0228,5","10102,5"
2023-01-31T05:54:00,PGUM ,V030,"080,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0306,5","+0228,5","10103,5"
2023-01-31T06:00:00,99999,V020,"080,1,N,0067,1","22000,1,9,N","016000,1,9,9","+0306,1","+0228,1","10103,1"
2023-01-31T06:54:00,PGUM ,V030,"070,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0294,5","+0233,5","10105,5"
2023-01-31T07:54:00,PGUM ,V030,"080,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0283,5","+0233,5","10110,5"
2023-01-31T08:54:00,PGUM ,V030,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0272,5","+0233,5","10114,5"
2023-01-31T09:54:00,PGUM ,V030,"060,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0267,5","+0228,5","10123,5"
2023-01-31T10:54:00,PGUM ,V030,"050,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0267,5","+0239,5","10131,5"
2023-01-31T11:54:00,PGUM ,V030,"050,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0267,5","+0228,5","10132,5"
2023-01-31T12:00:00,99999,V020,"050,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0267,1","+0228,1","10132,1"
2023-01-31T12:54:00,PGUM ,V030,"060,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0267,5","+0233,5","10133,5"
2023-01-31T13:54:00,PGUM ,V030,"060,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0261,5","+0233,5","10131,5"
2023-01-31T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-01-31T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-01-31T14:54:00,99999,V020,"030,1,N,0031,1","01829,1,C,N","016093,1,9,9","+0261,1","+0239,1","10127,1"
2023-01-31T15:54:00,99999,V020,"050,1,N,0041,1","99999,9,9,N","016093,1,9,9","+0256,1","+0239,1","10122,1"
2023-01-31T16:54:00,99999,V020,"070,1,N,0051,1","22000,1,9,N","016093,1,9,9","+0261,1","+0233,1","10116,1"
2023-01-31T17:54:00,99999,V020,"070,1,N,0062,1","22000,1,9,N","016093,1,9,9","+0261,1","+0228,1","10114,1"
2023-01-31T18:00:00,99999,V020,"070,1,N,0062,1","99999,9,9,N","016000,1,9,9","+0261,1","+0228,1","10114,1"
2023-01-31T18:54:00,99999,V020,"070,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0261,1","+0228,1","10114,1"
2023-01-31T19:54:00,99999,V020,"060,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0261,1","+0222,1","10117,1"
2023-01-31T20:54:00,99999,V020,"070,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0244,1","+0222,1","10125,1"
2023-01-31T22:54:00,99999,V020,"060,1,N,0088,1","99999,9,9,N","016093,1,9,9","+0289,1","+0228,1","10136,1"
2023-01-31T23:54:00,99999,V020,"070,1,N,0077,1","99999,9,9,N","016093,1,9,9","+0294,1","+0228,1","10136,1"
2023-02-01T00:00:00,99999,V020,"070,1,N,0077,1","22000,1,9,N","016000,1,9,9","+0294,1","+0228,1","10136,1"
2023-02-01T00:19:00,99999,V020,"070,1,N,0098,1","01219,1,C,N","016093,1,9,9","+0300,1","+0228,1","99999,9"
2023-02-01T00:19:00,99999,V020,"070,1,N,0098,1","01219,1,C,N","016093,1,9,9","+0300,1","+0228,1","99999,9"
2023-02-01T00:54:00,PGUM ,V030,"070,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0306,5","+0222,5","10132,5"
2023-02-01T01:17:00,PGUM ,V030,"090,5,N,0093,5","00884,5,M,N","016093,5,N,5","+0311,5","+0222,5","99999,9"
2023-02-01T01:24:00,99999,V020,"060,1,N,0088,1","99999,9,9,N","016093,1,9,9","+0306,1","+0222,1","99999,9"
2023-02-01T01:24:00,99999,V020,"060,1,N,0088,1","99999,9,9,N","016093,1,9,9","+0306,1","+0222,1","99999,9"
2023-02-01T01:54:00,PGUM ,V030,"060,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0306,5","+0222,5","10125,5"
2023-02-01T02:54:00,PGUM ,V030,"070,5,N,0098,5","22000,5,C,N","016093,5,N,5","+0317,5","+0228,5","10116,5"
2023-02-01T03:52:00,PGUM ,V030,"080,5,N,0103,5","00884,5,M,N","014484,5,N,5","+0310,5","+0230,5","99999,9"
2023-02-01T03:54:00,PGUM ,V030,"070,5,N,0098,5","22000,5,C,N","016093,5,N,5","+0311,5","+0233,5","10106,5"
2023-02-01T04:25:00,99999,V020,"080,1,N,0108,1","01036,1,C,N","016093,1,9,9","+0311,1","+0228,1","99999,9"
2023-02-01T04:25:00,99999,V020,"080,1,N,0108,1","01036,1,C,N","016093,1,9,9","+0311,1","+0228,1","99999,9"
2023-02-01T04:54:00,PGUM ,V030,"080,5,N,0103,5","22000,5,C,N","016093,5,N,5","+0311,5","+0228,5","10102,5"
2023-02-01T05:54:00,PGUM ,V030,"080,5,N,0108,5","22000,5,C,N","016093,5,N,5","+0306,5","+0228,5","10103,5"
2023-02-01T06:00:00,99999,V020,"080,1,N,0108,1","22000,1,9,N","016000,1,9,9","+0306,1","+0228,1","10103,1"
2023-02-01T06:54:00,PGUM ,V030,"080,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0300,5","+0228,5","10106,5"
2023-02-01T07:54:00,PGUM ,V030,"070,5,N,0077,5","22000,5,C,N","016093,5,N,5","+0289,5","+0239,5","10108,5"
2023-02-01T08:54:00,PGUM ,V030,"070,5,N,0067,5","22000,5,C,N","016093,5,N,5","+0278,5","+0228,5","10113,5"
2023-02-01T09:54:00,PGUM ,V030,"070,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0272,5","+0233,5","10118,5"
2023-02-01T10:54:00,PGUM ,V030,"070,5,N,0062,5","22000,5,C,N","016093,5,N,5","+0278,5","+0233,5","10122,5"
2023-02-01T11:54:00,PGUM ,V030,"060,5,N,0057,5","22000,5,C,N","016093,5,N,5","+0267,5","+0233,5","10124,5"
2023-02-01T12:00:00,99999,V020,"060,1,N,0057,1","22000,1,9,N","016000,1,9,9","+0267,1","+0233,1","10124,1"
2023-02-01T12:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0272,5","+0222,5","10122,5"
2023-02-01T13:54:00,PGUM ,V030,"070,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0272,5","+0222,5","10121,5"
2023-02-01T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-02-01T14:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0267,5","+0228,5","10115,5"
2023-02-01T15:54:00,PGUM ,V030,"060,5,N,0062,5","22000,5,C,N","016093,5,N,5","+0267,5","+0233,5","10110,5"
2023-02-01T16:54:00,PGUM ,V030,"060,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10105,5"
2023-02-01T17:54:00,PGUM ,V030,"070,5,N,0072,5","22000,5,C,N","016093,5,N,5","+0272,5","+0233,5","10101,5"
2023-02-01T18:00:00,99999,V020,"070,1,N,0072,1","22000,1,9,N","016000,1,9,9","+0272,1","+0233,1","10101,1"
2023-02-01T18:54:00,PGUM ,V030,"060,5,N,0062,5","22000,5,9,N","014484,5,N,5","+0267,5","+0239,5","10105,5"
2023-02-01T19:54:00,PGUM ,V030,"060,5,N,0067,5","00914,5,M,N","012875,5,N,5","+0261,5","+0244,5","10110,5"
2023-02-01T20:54:00,PGUM ,V030,"080,5,N,0057,5","22000,5,C,N","014484,5,N,5","+0261,5","+0250,5","10115,5"
2023-02-01T21:54:00,PGUM ,V030,"070,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10123,5"
2023-02-01T22:20:00,99999,V020,"080,1,N,0082,1","00640,1,9,N","002414,1,9,9","+0256,1","+0250,1","99999,9"
2023-02-01T22:32:00,PGUM ,V030,"070,5,N,0093,5","00701,5,M,N","004023,5,V,5","+0256,5","+0250,5","99999,9"
2023-02-01T22:46:00,99999,V020,"070,1,N,0072,1","00762,1,9,N","012875,1,9,9","+0261,1","+0256,1","99999,9"
2023-02-01T22:46:00,PGUM ,V030,"070,5,N,0072,5","00762,5,M,N","012875,5,N,5","+0261,5","+0256,5","99999,9"
2023-02-01T22:52:00,PGUM ,V030,"080,5,N,0067,5","00914,5,M,N","016093,5,N,5","+0260,5","+0260,5","99999,9"
2023-02-01T22:54:00,PGUM ,V030,"080,5,N,0072,5","00914,5,M,N","016093,5,N,5","+0261,5","+0256,5","10126,5"
2023-02-01T23:43:00,99999,V020,"110,1,N,0072,1","00610,1,9,N","011265,1,9,9","+0267,1","+0250,1","99999,9"
2023-02-01T23:43:00,99999,V020,"110,1,N,0072,1","00610,1,9,N","011265,1,9,9","+0267,1","+0250,1","99999,9"
2023-02-01T23:54:00,PGUM ,V030,"100,5,N,0062,5","00457,5,M,N","011265,5,N,5","+0267,5","+0256,5","10130,5"
2023-02-02T00:00:00,99999,V020,"110,1,N,0072,1","99999,9,9,N","016000,1,9,9","+0267,1","+0256,1","99999,9"
2023-02-02T00:03:00,99999,V020,"110,1,N,0072,1","00427,1,9,N","016093,1,9,9","+0267,1","+0256,1","99999,9"
2023-02-02T00:03:00,99999,V020,"110,1,N,0072,1","00427,1,9,N","016093,1,9,9","+0267,1","+0256,1","99999,9"
2023-02-02T00:16:00,99999,V020,"080,1,N,0082,1","00457,1,9,N","011265,1,9,9","+0261,1","+0250,1","99999,9"
2023-02-02T00:16:00,PGUM ,V030,"080,5,N,0082,5","00457,5,M,N","011265,5,N,5","+0261,5","+0250,5","99999,9"
2023-02-02T00:40:00,99999,V020,"090,1,N,0067,1","01829,1,9,N","016093,1,9,9","+0272,1","+0250,1","99999,9"
2023-02-02T00:40:00,PGUM ,V030,"090,5,N,0067,5","01829,5,M,N","016093,5,N,5","+0272,5","+0250,5","99999,9"
2023-02-02T00:54:00,PGUM ,V030,"090,5,N,0072,5","01981,5,M,N","016093,5,N,5","+0272,5","+0250,5","10125,5"
2023-02-02T01:54:00,PGUM ,V030,"100,5,N,0082,5","00823,5,M,N","014484,5,N,5","+0289,5","+0250,5","10115,5"
2023-02-02T02:35:00,99999,V020,"090,1,N,0103,1","00823,1,9,N","002816,1,9,9","+0261,1","+0244,1","99999,9"
2023-02-02T02:35:00,99999,V020,"090,1,N,0103,1","00823,1,9,N","002816,1,9,9","+0261,1","+0244,1","99999,9"
2023-02-02T02:44:00,99999,V020,"090,1,N,0082,1","01006,1,9,N","004828,1,9,9","+0261,1","+0250,1","99999,9"
2023-02-02T02:44:00,PGUM ,V030,"090,5,N,0082,5","01006,5,M,N","004828,5,N,5","+0261,5","+0250,5","99999,9"
2023-02-02T02:50:00,99999,V020,"080,1,N,0077,1","01006,1,9,N","006437,1,9,9","+0270,1","+0260,1","99999,9"
2023-02-02T02:50:00,PGUM ,V030,"080,5,N,0077,5","01006,5,M,N","006437,5,N,5","+0270,5","+0260,5","99999,9"
2023-02-02T02:54:00,PGUM ,V030,"080,5,N,0077,5","00945,5,M,N","011265,5,N,5","+0272,5","+0256,5","10106,5"
2023-02-02T03:54:00,PGUM ,V030,"090,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0294,5","+0256,5","10098,5"
2023-02-02T04:52:00,PGUM ,V030,"070,5,N,0088,5","00701,5,M,N","016093,5,N,5","+0300,5","+0240,5","99999,9"
2023-02-02T04:54:00,PGUM ,V030,"080,5,N,0077,5","00701,5,M,N","016093,5,N,5","+0300,5","+0244,5","10093,5"
2023-02-02T05:47:00,99999,V020,"090,1,N,0072,1","01128,1,C,N","016093,1,9,9","+0289,1","+0239,1","99999,9"
2023-02-02T05:47:00,99999,V020,"090,1,N,0072,1","01128,1,C,N","016093,1,9,9","+0289,1","+0239,1","99999,9"
2023-02-02T05:54:00,PGUM ,V030,"090,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0289,5","+0244,5","10093,5"
2023-02-02T06:00:00,99999,V020,"090,1,N,0077,1","22000,1,9,N","016000,1,9,9","+0289,1","+0244,1","10093,1"
2023-02-02T06:54:00,PGUM ,V030,"070,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0294,5","+0239,5","10093,5"
2023-02-02T07:54:00,PGUM ,V030,"070,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0283,5","+0233,5","10093,5"
2023-02-02T08:54:00,PGUM ,V030,"070,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0278,5","+0228,5","10099,5"
2023-02-02T09:54:00,PGUM ,V030,"070,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0278,5","+0222,5","10105,5"
2023-02-02T10:54:00,PGUM ,V030,"080,5,N,0067,5","22000,5,C,N","016093,5,N,5","+0272,5","+0228,5","10111,5"
2023-02-02T11:54:00,PGUM ,V030,"080,5,N,0062,5","22000,5,C,N","016093,5,N,5","+0272,5","+0228,5","10112,5"
2023-02-02T12:00:00,99999,V020,"080,1,N,0062,1","22000,1,9,N","016000,1,9,9","+0272,1","+0228,1","10112,1"
