DATE,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC
2017-02-05 11:54:00,110,5,N,46,5
2017-02-05 12:38:00,100,5,N,36,5
2017-02-05 12:54:00,100,5,N,62,5
2017-02-05 13:52:00,110,5,N,41,5
2017-02-05 13:54:00,110,5,N,36,5
2017-02-05 15:54:00,110,5,N,36,5
2017-02-05 21:54:00,110,5,N,41,5
2017-02-06 00:21:00,110,5,N,57,5
2017-02-06 01:54:00,130,5,N,57,5
2017-02-06 08:54:00,120,5,N,36,5
2017-02-06 10:16:00,110,5,N,21,5
2017-02-06 10:46:00,120,5,N,26,5
2017-02-06 11:54:00,90,5,N,26,5
2017-02-06 15:54:00,130,5,N,41,5
2017-02-06 16:54:00,110,5,N,31,5
2017-02-06 18:32:00,160,5,N,15,5
2017-02-06 18:39:00,180,5,N,21,5
2017-02-06 18:41:00,190,5,N,21,5
2017-02-06 18:52:00,160,5,N,15,5
2017-02-06 18:54:00,160,5,N,21,5
2017-02-06 19:54:00,60,5,N,26,5
2017-02-06 20:52:00,90,5,N,46,5
2017-02-06 20:54:00,90,5,N,51,5
2017-02-06 21:14:00,90,5,N,41,5
2017-02-07 01:54:00,120,5,N,36,5
2017-02-07 02:54:00,100,5,N,46,5
2017-02-07 04:52:00,110,5,N,36,5
2017-02-07 04:54:00,120,5,N,36,5
2017-02-07 05:54:00,110,5,N,41,5
2017-02-07 06:11:00,100,5,N,36,5
2017-02-07 10:54:00,140,5,N,26,5
2017-02-07 13:54:00,140,5,N,21,5
2017-02-07 14:49:00,150,5,N,21,5
2017-02-07 14:54:00,150,5,N,15,5
2017-02-07 15:54:00,140,5,N,21,5
2017-02-07 16:22:00,120,5,N,21,5
2017-02-07 16:34:00,120,5,N,21,5
2017-02-07 16:54:00,110,5,N,26,5
2017-02-07 17:29:00,110,5,N,31,5
2017-02-07 17:52:00,110,5,N,26,5
2017-02-07 17:54:00,110,5,N,26,5
2017-02-07 18:50:00,120,5,N,26,5
2017-02-07 19:54:00,110,5,N,21,5
2017-02-07 20:54:00,110,5,N,31,5
2017-02-07 21:50:00,120,5,N,31,5
2017-02-07 21:52:00,140,5,N,31,5
2017-02-07 22:54:00,110,5,N,57,5
2017-02-07 23:54:00,110,5,N,62,5
2017-02-08 00:25:00,110,5,N,46,5
2017-02-08 00:52:00,110,5,N,51,5
2017-02-08 00:54:00,110,5,N,51,5
2017-02-08 01:54:00,110,5,N,67,5
2017-02-08 02:54:00,100,5,N,62,5
2017-02-08 03:38:00,110,5,N,51,5
2017-02-08 03:54:00,110,5,N,51,5
2017-02-08 04:27:00,100,5,N,46,5
2017-02-08 04:54:00,90,5,N,51,5
2017-02-08 17:54:00,100,5,N,21,5
2017-02-08 19:54:00,110,5,N,21,5
2017-02-08 21:54:00,100,5,N,41,5
2017-02-08 23:52:00,130,5,N,41,5
2017-02-08 23:54:00,120,5,N,36,5
2017-02-09 01:52:00,150,5,N,26,5
2017-02-09 01:54:00,150,5,N,15,5
2017-02-09 02:54:00,120,5,N,41,5
2017-02-09 03:54:00,140,5,N,41,5
2017-02-09 04:54:00,150,5,N,31,5
2017-02-09 06:54:00,120,5,N,31,5
2017-02-09 10:54:00,140,5,N,26,5
2017-02-09 12:54:00,130,5,N,21,5
2017-02-09 13:54:00,130,5,N,21,5
2017-02-09 14:54:00,140,5,N,15,5
2017-02-09 18:52:00,110,5,N,15,5
2017-02-09 18:54:00,110,5,N,15,5
2017-02-09 21:47:00,180,5,N,36,5
2017-02-09 21:54:00,190,5,N,26,5
2017-02-10 03:54:00,140,5,N,46,5
2017-02-10 05:54:00,140,5,N,46,5
2017-02-10 07:54:00,170,5,N,41,5
2017-02-10 09:54:00,170,5,N,15,5
2017-02-10 10:54:00,150,5,N,21,5
2017-02-11 00:54:00,20,5,N,15,5
2017-02-11 01:27:00,160,5,N,26,5
2017-02-11 01:41:00,80,5,N,21,5
2017-02-11 01:45:00,70,5,N,21,5
2017-02-11 01:52:00,60,5,N,26,5
2017-02-11 01:54:00,70,5,N,21,5
2017-02-11 02:19:00,70,5,N,21,5
2017-02-11 02:26:00,70,5,N,26,5
2017-02-11 02:33:00,70,5,N,31,5
2017-02-11 02:52:00,50,5,N,41,5
2017-02-11 02:54:00,70,5,N,26,5
2017-02-11 03:13:00,10,5,N,31,5
2017-02-11 03:20:00,10,5,N,31,5
2017-02-11 03:38:00,360,5,N,31,5
2017-02-11 03:54:00,300,5,N,36,5
2017-02-11 04:54:00,280,5,N,46,5
2017-02-11 05:54:00,310,5,N,46,5
2017-02-11 07:54:00,110,5,N,26,5
2017-02-11 08:54:00,90,5,N,21,5
2017-02-11 09:54:00,120,5,N,15,5
2017-02-11 16:52:00,100,5,N,21,5
2017-02-11 16:54:00,100,5,N,21,5
2017-02-11 17:50:00,130,5,N,21,5
2017-02-11 17:54:00,120,5,N,21,5
2017-02-11 23:52:00,180,5,N,21,5
2017-02-12 01:50:00,280,5,N,26,5
2017-02-12 01:54:00,280,5,N,21,5
2017-02-12 02:52:00,300,5,N,26,5
2017-02-12 02:54:00,290,5,N,26,5
2017-02-12 03:54:00,310,5,N,36,5
2017-02-12 04:54:00,350,5,N,31,5
2017-02-12 05:54:00,340,5,N,31,5
2017-02-12 06:54:00,340,5,N,36,5
2017-02-12 07:54:00,350,5,N,26,5
2017-02-12 08:54:00,50,5,N,21,5
2017-02-12 12:54:00,20,5,N,26,5
2017-02-12 13:44:00,10,5,N,31,5
2017-02-12 13:54:00,10,5,N,31,5
2017-02-12 14:54:00,10,5,N,21,5
2017-02-12 15:35:00,30,5,N,51,5
2017-02-12 15:54:00,20,5,N,41,5
2017-02-12 16:26:00,20,5,N,41,5
2017-02-12 16:42:00,30,5,N,51,5
2017-02-12 16:54:00,40,5,N,72,5
2017-02-12 17:54:00,30,5,N,57,5
2017-02-12 18:11:00,30,5,N,51,5
2017-02-12 18:44:00,40,5,N,51,5
2017-02-12 18:54:00,40,5,N,51,5
2017-02-12 19:12:00,30,5,N,51,5
2017-02-12 19:34:00,30,5,N,57,5
2017-02-12 19:39:00,30,5,N,41,5
2017-02-12 19:47:00,30,5,N,41,5
2017-02-12 19:52:00,40,5,N,41,5
2017-02-12 19:54:00,30,5,N,46,5
2017-02-12 20:36:00,20,5,N,36,5
2017-02-12 20:46:00,40,5,N,46,5
2017-02-12 20:51:00,40,5,N,51,5
2017-02-12 20:54:00,40,5,N,51,5
2017-02-12 21:50:00,30,5,N,62,5
2017-02-12 21:54:00,40,5,N,62,5
2017-02-12 22:18:00,30,5,N,62,5
2017-02-12 22:49:00,40,5,N,41,5
2017-02-12 22:54:00,40,5,N,51,5
2017-02-12 23:27:00,30,5,N,67,5
2017-02-12 23:28:00,30,5,N,67,5
2017-02-13 00:41:00,40,5,N,67,5
2017-02-13 00:54:00,50,5,N,77,5
2017-02-13 01:54:00,40,5,N,72,5
2017-02-13 02:55:00,40,5,N,72,5
2017-02-13 03:31:00,40,5,N,62,5
2017-02-13 03:33:00,40,5,N,67,5
2017-02-13 03:54:00,40,5,N,62,5
2017-02-13 04:15:00,50,5,N,62,5
2017-02-13 04:39:00,40,5,N,82,5
2017-02-13 04:47:00,50,5,N,82,5
2017-02-13 04:54:00,40,5,N,82,5
2017-02-13 05:44:00,70,5,N,62,5
2017-02-13 05:54:00,70,5,N,67,5
2017-02-13 06:39:00,60,5,N,67,5
2017-02-13 06:51:00,50,5,N,57,5
2017-02-13 06:54:00,60,5,N,62,5
2017-02-13 07:35:00,50,5,N,51,5
2017-02-13 07:54:00,60,5,N,41,5
2017-02-13 08:14:00,60,5,N,31,5
2017-02-13 08:31:00,60,5,N,36,5
2017-02-13 08:36:00,80,5,N,46,5
2017-02-13 08:54:00,90,5,N,46,5
2017-02-13 09:51:00,80,5,N,21,5
2017-02-13 09:54:00,80,5,N,21,5
2017-02-13 10:54:00,50,5,N,31,5
2017-02-13 16:54:00,10,5,N,26,5
2017-02-13 20:54:00,40,5,N,57,5
2017-02-13 21:54:00,60,5,N,57,5
2017-02-13 22:54:00,40,5,N,72,5
2017-02-13 23:04:00,50,5,N,62,5
2017-02-14 00:23:00,50,5,N,82,5
2017-02-14 00:26:00,50,5,N,82,5
2017-02-14 00:32:00,50,5,N,82,5
2017-02-14 00:39:00,60,5,N,77,5
2017-02-14 00:54:00,50,5,N,62,5
2017-02-14 01:54:00,50,5,N,93,5
2017-02-14 02:42:00,50,5,N,88,5
2017-02-14 02:54:00,40,5,N,88,5
2017-02-14 03:35:00,60,5,N,77,5
2017-02-14 03:39:00,50,5,N,62,5
2017-02-14 03:50:00,50,5,N,62,5
2017-02-14 03:54:00,50,5,N,77,5
2017-02-14 04:48:00,50,5,N,82,5
2017-02-14 04:58:00,40,5,N,67,5
2017-02-14 05:43:00,40,5,N,67,5
2017-02-14 05:54:00,50,5,N,77,5
2017-02-14 06:54:00,50,5,N,72,5
2017-02-14 07:14:00,50,5,N,72,5
2017-02-14 07:31:00,40,5,N,57,5
2017-02-14 07:54:00,40,5,N,62,5
2017-02-14 08:15:00,40,5,N,57,5
2017-02-14 08:23:00,40,5,N,51,5
2017-02-14 08:33:00,50,5,N,67,5
2017-02-14 08:44:00,50,5,N,72,5
2017-02-14 08:54:00,40,5,N,62,5
2017-02-14 09:33:00,50,5,N,46,5
2017-02-14 09:54:00,50,5,N,46,5
2017-02-14 10:14:00,50,5,N,62,5
2017-02-14 10:28:00,60,5,N,62,5
2017-02-14 10:37:00,50,5,N,51,5
2017-02-14 10:54:00,40,5,N,57,5
2017-02-14 11:54:00,40,5,N,57,5
2017-02-14 12:54:00,40,5,N,51,5
2017-02-14 13:17:00,40,5,N,62,5
2017-02-14 13:26:00,40,5,N,62,5
2017-02-14 13:31:00,40,5,N,72,5
2017-02-14 13:54:00,40,5,N,77,5
2017-02-14 14:54:00,40,5,N,51,5
2017-02-14 15:50:00,40,5,N,51,5
2017-02-14 15:54:00,40,5,N,51,5
2017-02-14 16:26:00,40,5,N,62,5
2017-02-14 16:44:00,50,5,N,62,5
2017-02-14 16:54:00,50,5,N,67,5
2017-02-14 17:27:00,40,5,N,77,5
2017-02-14 17:54:00,40,5,N,62,5
2017-02-14 18:25:00,40,5,N,72,5
2017-02-14 18:28:00,40,5,N,82,5
2017-02-14 18:54:00,40,5,N,62,5
2017-02-14 19:43:00,40,5,N,62,5
2017-02-14 19:52:00,40,5,N,72,5
2017-02-14 19:54:00,40,5,N,62,5
2017-02-14 20:54:00,50,5,N,62,5
2017-02-14 21:41:00,50,5,N,77,5
2017-02-14 21:56:00,50,5,N,93,5
2017-02-14 22:12:00,30,5,N,77,5
2017-02-14 22:54:00,50,5,N,88,5
2017-02-14 23:31:00,50,5,N,72,5
2017-02-14 23:54:00,40,5,N,67,5
2017-02-15 00:54:00,50,5,N,93,5
2017-02-15 01:54:00,50,5,N,88,5
2017-02-15 02:54:00,50,5,N,98,5
2017-02-15 03:37:00,40,5,N,77,5
2017-02-15 03:54:00,60,5,N,88,5
2017-02-15 04:47:00,30,5,N,82,5
2017-02-15 04:54:00,40,5,N,82,5
2017-02-15 05:41:00,50,5,N,93,5
2017-02-15 05:54:00,40,5,N,88,5
2017-02-15 06:54:00,40,5,N,98,5
2017-02-15 07:13:00,40,5,N,77,5
2017-02-15 07:54:00,30,5,N,82,5
2017-02-15 08:54:00,40,5,N,82,5
2017-02-15 09:54:00,50,5,N,77,5
2017-02-15 10:54:00,40,5,N,72,5
2017-02-15 11:54:00,50,5,N,82,5
2017-02-15 12:54:00,40,5,N,57,5
2017-02-15 13:54:00,40,5,N,77,5
2017-02-15 14:17:00,40,5,N,67,5
2017-02-15 14:25:00,40,5,N,77,5
2017-02-15 14:35:00,40,5,N,88,5
2017-02-15 14:45:00,40,5,N,88,5
2017-02-15 14:54:00,40,5,N,108,5
2017-02-15 15:28:00,40,5,N,72,5
2017-02-15 15:43:00,40,5,N,77,5
2017-02-15 15:54:00,40,5,N,72,5
2017-02-15 16:54:00,50,5,N,72,5
2017-02-15 17:54:00,30,5,N,62,5
2017-02-15 18:54:00,40,5,N,77,5
2017-02-15 19:54:00,40,5,N,72,5
2017-02-15 20:43:00,40,5,N,77,5
2017-02-15 20:54:00,40,5,N,88,5
2017-02-15 21:54:00,30,5,N,57,5
2017-02-15 22:54:00,40,5,N,103,5
2017-02-15 23:54:00,40,5,N,51,5
2017-02-16 00:54:00,30,5,N,82,5
2017-02-16 01:41:00,40,5,N,77,5
2017-02-16 01:54:00,50,5,N,72,5
2017-02-16 02:54:00,50,5,N,98,5
2017-02-16 03:54:00,50,5,N,98,5
2017-02-16 04:26:00,40,5,N,98,5
2017-02-16 04:54:00,40,5,N,72,5
2017-02-16 05:54:00,40,5,N,77,5
2017-02-16 06:21:00,40,5,N,88,5
2017-02-16 06:54:00,40,5,N,82,5
2017-02-16 07:54:00,40,5,N,67,5
2017-02-16 08:42:00,40,5,N,67,5
2017-02-16 08:54:00,50,5,N,72,5
2017-02-16 09:54:00,40,5,N,77,5
2017-02-16 10:54:00,40,5,N,82,5
2017-02-16 11:54:00,40,5,N,72,5
2017-02-16 12:16:00,40,5,N,67,5
2017-02-16 12:19:00,50,5,N,103,5
2017-02-16 12:33:00,40,5,N,77,5
2017-02-16 12:54:00,40,5,N,72,5
2017-02-16 13:36:00,40,5,N,67,5
2017-02-16 13:59:00,40,5,N,88,5
2017-02-16 14:19:00,50,5,N,67,5
2017-02-16 14:31:00,40,5,N,82,5
2017-02-16 14:38:00,40,5,N,82,5
2017-02-16 14:52:00,50,5,N,82,5
2017-02-16 14:54:00,40,5,N,62,5
2017-02-16 15:43:00,40,5,N,88,5
2017-02-16 15:54:00,40,5,N,62,5
2017-02-16 16:54:00,40,5,N,62,5
2017-02-16 17:54:00,40,5,N,77,5
2017-02-16 18:54:00,40,5,N,72,5
2017-02-16 20:54:00,50,5,N,98,5
2017-02-16 22:54:00,50,5,N,93,5
2017-02-16 23:36:00,50,5,N,98,5
2017-02-16 23:43:00,50,5,N,88,5
2017-02-17 00:54:00,60,5,N,108,5
2017-02-17 01:54:00,50,5,N,129,5
2017-02-17 02:54:00,60,5,N,113,5
2017-02-17 03:54:00,60,5,N,98,5
2017-02-17 04:54:00,60,5,N,98,5
2017-02-17 05:54:00,60,5,N,77,5
2017-02-17 06:54:00,70,5,N,88,5
2017-02-17 07:54:00,70,5,N,82,5
2017-02-17 08:54:00,70,5,N,77,5
2017-02-17 10:54:00,60,5,N,57,5
2017-02-17 11:54:00,50,5,N,57,5
2017-02-17 12:54:00,60,5,N,82,5
2017-02-17 13:54:00,70,5,N,51,5
2017-02-17 16:54:00,70,5,N,62,5
2017-02-17 17:54:00,70,5,N,51,5
2017-02-17 18:54:00,60,5,N,57,5
2017-02-17 19:54:00,60,5,N,72,5
2017-02-17 20:54:00,60,5,N,57,5
2017-02-17 21:54:00,60,5,N,72,5
2017-02-17 22:47:00,60,5,N,72,5
2017-02-17 22:54:00,60,5,N,82,5
2017-02-18 00:54:00,80,5,N,88,5
2017-02-18 01:54:00,60,5,N,93,5
2017-02-18 02:24:00,90,5,N,82,5
2017-02-18 02:31:00,80,5,N,72,5
2017-02-18 02:54:00,60,5,N,98,5
2017-02-18 03:24:00,60,5,N,88,5
2017-02-18 03:54:00,70,5,N,82,5
2017-02-18 04:54:00,70,5,N,82,5
2017-02-18 05:54:00,50,5,N,72,5
2017-02-18 06:54:00,50,5,N,67,5
2017-02-18 07:54:00,40,5,N,57,5
2017-02-18 08:54:00,50,5,N,67,5
2017-02-18 09:54:00,50,5,N,62,5
2017-02-18 12:54:00,50,5,N,57,5
2017-02-18 18:54:00,50,5,N,31,5
2017-02-18 19:54:00,90,5,N,41,5
2017-02-18 20:54:00,80,5,N,31,5
2017-02-18 21:42:00,120,5,N,15,5
2017-02-18 21:46:00,110,5,N,26,5
2017-02-18 21:52:00,110,5,N,31,5
2017-02-18 21:54:00,100,5,N,41,5
2017-02-18 22:54:00,150,5,N,15,5
2017-02-18 23:15:00,150,5,N,21,5
2017-02-18 23:29:00,70,5,N,31,5
2017-02-18 23:34:00,70,5,N,62,5
2017-02-19 00:54:00,90,5,N,31,5
2017-02-19 01:54:00,70,5,N,57,5
2017-02-19 02:54:00,80,5,N,36,5
2017-02-19 03:54:00,70,5,N,67,5
2017-02-19 04:54:00,60,5,N,62,5
2017-02-19 05:54:00,60,5,N,62,5
2017-02-19 06:12:00,40,5,N,72,5
2017-02-19 06:40:00,90,5,N,62,5
2017-02-19 06:54:00,90,5,N,41,5
2017-02-19 07:54:00,50,5,N,51,5
2017-02-19 08:54:00,60,5,N,26,5
2017-02-19 09:54:00,90,5,N,51,5
2017-02-19 10:54:00,70,5,N,46,5
2017-02-19 11:54:00,70,5,N,36,5
2017-02-19 12:54:00,60,5,N,51,5
2017-02-19 22:54:00,50,5,N,72,5
2017-02-20 00:54:00,70,5,N,77,5
2017-02-20 03:54:00,90,5,N,77,5
2017-02-20 04:54:00,70,5,N,77,5
2017-02-20 05:54:00,80,5,N,82,5
2017-02-20 09:54:00,60,5,N,57,5
2017-02-20 10:54:00,60,5,N,36,5
2017-02-20 11:54:00,60,5,N,46,5
2017-02-20 12:15:00,70,5,N,46,5
2017-02-20 12:54:00,70,5,N,41,5
2017-02-20 13:41:00,60,5,N,72,5
2017-02-20 13:54:00,80,5,N,51,5
2017-02-20 14:30:00,80,5,N,51,5
2017-02-20 14:54:00,80,5,N,46,5
2017-02-20 18:54:00,80,5,N,36,5
2017-02-21 17:54:00,60,5,N,40,P
2017-02-22 00:42:00,70,5,N,72,5
2017-02-22 02:54:00,70,5,N,77,5
2017-02-22 03:54:00,80,5,N,62,5
2017-02-22 05:54:00,50,5,N,82,5
2017-02-22 10:54:00,70,5,N,46,5
2017-02-22 15:54:00,70,5,N,46,5
2017-02-22 16:54:00,60,5,N,72,5
2017-02-22 17:54:00,60,5,N,51,5
2017-02-22 18:54:00,60,5,N,62,5
2017-02-22 19:54:00,70,5,N,51,5
2017-02-22 20:54:00,70,5,N,57,5
2017-02-22 22:54:00,70,5,N,67,5
2017-02-22 23:09:00,70,5,N,62,5
2017-02-23 00:54:00,70,5,N,72,5
2017-02-23 01:52:00,70,5,N,88,5
2017-02-23 01:54:00,70,5,N,82,5
2017-02-23 02:54:00,60,5,N,72,5
2017-02-23 03:39:00,80,5,N,98,5
2017-02-23 03:52:00,80,5,N,93,5
2017-02-23 03:54:00,70,5,N,82,5
2017-02-23 05:52:00,70,5,N,93,5
2017-02-23 05:54:00,70,5,N,88,5
2017-02-23 10:54:00,70,5,N,62,5
2017-02-23 12:54:00,90,5,N,88,5
2017-02-23 13:34:00,60,5,N,51,5
2017-02-23 13:54:00,60,5,N,36,5
2017-02-23 14:50:00,100,5,N,46,5
2017-02-23 14:51:00,100,5,N,46,5
2017-02-23 15:52:00,80,5,N,67,5
2017-02-23 15:54:00,80,5,N,62,5
2017-02-23 17:54:00,70,5,N,41,5
2017-02-23 18:52:00,70,5,N,62,5
2017-02-23 18:54:00,70,5,N,57,5
2017-02-23 19:54:00,70,5,N,36,5
2017-02-24 00:54:00,90,5,N,77,5
2017-02-24 01:54:00,50,5,N,67,5
2017-02-24 02:14:00,60,5,N,72,5
2017-02-24 02:35:00,50,5,N,72,5
2017-02-24 05:54:00,80,5,N,77,5
2017-02-24 06:54:00,70,5,N,57,5
2017-02-24 12:54:00,60,5,N,31,5
2017-02-24 15:54:00,60,5,N,36,5
2017-02-24 16:54:00,60,5,N,41,5
2017-02-25 01:54:00,80,5,N,88,5
2017-02-25 02:54:00,70,5,N,88,5
2017-02-25 06:54:00,70,5,N,72,5
2017-02-25 11:54:00,70,5,N,46,5
2017-02-25 15:54:00,70,5,N,46,5
2017-02-26 00:52:00,80,5,N,77,5
2017-02-26 00:54:00,100,5,N,77,5
2017-02-26 01:54:00,90,5,N,72,5
2017-02-26 03:54:00,80,5,N,88,5
2017-02-26 04:54:00,70,5,N,62,5
2017-02-26 05:54:00,60,5,N,88,5
2017-02-26 12:54:00,60,5,N,51,5
2017-02-26 14:54:00,70,5,N,67,5
2017-02-26 22:54:00,80,5,N,57,5
2017-02-26 23:54:00,90,5,N,67,5
2017-02-27 00:54:00,90,5,N,77,5
2017-02-27 01:54:00,70,5,N,82,5
2017-02-27 02:54:00,90,5,N,77,5
2017-02-27 03:37:00,90,5,N,62,5
2017-02-27 08:54:00,70,5,N,46,5
2017-02-27 09:54:00,80,5,N,51,5
2017-02-27 10:54:00,90,5,N,41,5
2017-02-27 11:38:00,80,5,N,46,5
2017-02-27 11:54:00,80,5,N,57,5
2017-02-27 18:54:00,50,5,N,26,5
2017-02-28 04:54:00,60,5,N,98,5
2017-02-28 09:54:00,60,5,N,67,5
2017-02-28 11:54:00,60,5,N,62,5
2017-03-01 00:52:00,60,5,N,72,5
2017-03-01 00:54:00,70,5,N,77,5
2017-03-01 01:54:00,60,5,N,98,5
2017-03-01 02:52:00,60,5,N,82,5
2017-03-01 02:54:00,60,5,N,77,5
2017-03-01 03:16:00,50,5,N,77,5
2017-03-01 03:31:00,70,5,N,67,5
2017-03-01 03:54:00,70,5,N,77,5
2017-03-01 04:52:00,70,5,N,57,5
2017-03-01 04:54:00,60,5,N,62,5
2017-03-01 06:54:00,60,5,N,62,5
2017-03-01 07:54:00,50,5,N,57,5
2017-03-01 08:54:00,60,5,N,51,5
2017-03-01 12:54:00,70,5,N,62,5
2017-03-01 23:54:00,70,5,N,77,5
2017-03-02 00:54:00,80,5,N,67,5
2017-03-02 01:54:00,100,5,N,77,5
2017-03-02 02:54:00,110,5,N,67,5
2017-03-02 03:54:00,90,5,N,88,5
2017-03-02 05:47:00,90,5,N,57,5
2017-03-02 05:54:00,90,5,N,67,5
2017-03-02 07:54:00,80,5,N,62,5
2017-03-02 11:54:00,80,5,N,46,5
2017-03-02 12:54:00,90,5,N,67,5
2017-03-02 18:54:00,80,5,N,51,5
2017-03-02 19:54:00,80,5,N,62,5
2017-03-02 20:54:00,90,5,N,62,5
2017-03-03 19:54:00,80,5,N,46,5
2017-03-03 20:54:00,80,5,N,46,5
2017-03-03 21:54:00,90,5,N,57,5
2017-03-03 22:54:00,90,5,N,72,5
2017-03-03 23:13:00,90,5,N,62,5
2017-03-03 23:42:00,90,5,N,77,5
2017-03-04 02:54:00,80,5,N,72,5
2017-03-04 06:54:00,70,5,N,72,5
2017-03-04 11:54:00,90,5,N,46,5
2017-03-04 14:54:00,80,5,N,57,5
2017-03-04 15:54:00,70,5,N,57,5
2017-03-04 18:54:00,80,5,N,62,5
2017-03-04 22:54:00,90,5,N,82,5
2017-03-04 23:54:00,90,5,N,67,5
2017-03-05 02:54:00,70,5,N,67,5
2017-03-05 03:54:00,90,5,N,72,5
2017-03-05 06:54:00,80,5,N,57,5
2017-03-05 07:54:00,90,5,N,51,5
2017-03-05 14:54:00,90,5,N,36,5
2017-03-05 15:54:00,80,5,N,36,5
2017-03-05 16:54:00,80,5,N,51,5
2017-03-05 21:54:00,90,5,N,62,5
2017-03-05 22:54:00,100,5,N,51,5
2017-03-05 23:54:00,90,5,N,88,5
2017-03-06 01:54:00,80,5,N,77,5
2017-03-06 02:54:00,100,5,N,72,5
2017-03-06 03:25:00,100,5,N,67,5
2017-03-06 03:50:00,90,5,N,77,5
2017-03-06 03:52:00,90,5,N,82,5
2017-03-06 03:54:00,90,5,N,82,5
2017-03-06 04:54:00,90,5,N,57,5
2017-03-06 05:54:00,100,5,N,67,5
2017-03-06 06:54:00,100,5,N,72,5
2017-03-06 07:21:00,110,5,N,72,5
2017-03-06 07:26:00,110,5,N,72,5
2017-03-06 07:32:00,110,5,N,62,5
2017-03-06 07:40:00,110,5,N,62,5
2017-03-06 07:48:00,110,5,N,67,5
2017-03-06 07:54:00,110,5,N,62,5
2017-03-06 08:54:00,120,5,N,57,5
2017-03-06 09:54:00,100,5,N,41,5
2017-03-06 10:54:00,90,5,N,57,5
2017-03-06 11:15:00,90,5,N,41,5
2017-03-06 13:54:00,70,5,N,46,5
2017-03-06 14:23:00,120,5,N,51,5
2017-03-06 14:54:00,110,5,N,46,5
2017-03-06 15:13:00,100,5,N,31,5
2017-03-06 15:54:00,100,5,N,31,5
2017-03-06 16:15:00,100,5,N,36,5
2017-03-06 16:22:00,100,5,N,31,5
2017-03-06 16:29:00,90,5,N,41,5
2017-03-06 16:54:00,90,5,N,41,5
2017-03-06 17:13:00,90,5,N,36,5
2017-03-06 17:20:00,100,5,N,31,5
2017-03-06 17:54:00,130,5,N,21,5
2017-03-06 18:40:00,110,5,N,36,5
2017-03-06 18:54:00,100,5,N,36,5
2017-03-06 19:25:00,110,5,N,36,5
2017-03-06 19:54:00,120,5,N,26,5
2017-03-06 21:54:00,100,5,N,46,5
2017-03-06 22:54:00,100,5,N,51,5
2017-03-06 23:54:00,90,5,N,57,5
2017-03-07 00:54:00,90,5,N,77,5
2017-03-07 01:54:00,110,5,N,62,5
2017-03-07 02:54:00,90,5,N,57,5
2017-03-07 03:30:00,110,5,N,57,5
2017-03-07 03:54:00,100,5,N,77,5
2017-03-07 04:54:00,110,5,N,62,5
2017-03-07 07:54:00,110,5,N,41,5
2017-03-07 08:54:00,110,5,N,41,5
2017-03-07 09:30:00,120,5,N,36,5
2017-03-07 09:42:00,110,5,N,31,5
2017-03-07 09:54:00,110,5,N,46,5
2017-03-07 10:52:00,110,5,N,31,5
2017-03-07 10:54:00,110,5,N,31,5
2017-03-07 11:13:00,110,5,N,31,5
2017-03-07 11:25:00,120,5,N,21,5
2017-03-07 11:54:00,120,5,N,26,5
2017-03-07 14:51:00,130,5,N,26,5
2017-03-07 17:54:00,130,5,N,26,5
2017-03-07 18:54:00,110,5,N,26,5
2017-03-07 19:54:00,120,5,N,26,5
2017-03-08 07:54:00,90,5,N,31,5
2017-03-08 08:21:00,80,5,N,26,5
2017-03-08 09:54:00,90,5,N,26,5
2017-03-08 12:54:00,80,5,N,31,5
2017-03-08 13:54:00,80,5,N,36,5
2017-03-08 16:54:00,100,5,N,31,5
2017-03-08 17:54:00,100,5,N,31,5
2017-03-08 20:54:00,110,5,N,21,5
2017-03-08 21:42:00,100,5,N,31,5
2017-03-08 21:54:00,100,5,N,41,5
2017-03-08 22:44:00,100,5,N,51,5
2017-03-08 22:54:00,110,5,N,46,5
2017-03-08 23:36:00,110,5,N,77,5
2017-03-08 23:52:00,110,5,N,51,5
2017-03-09 00:54:00,130,5,N,36,5
2017-03-09 01:34:00,110,5,N,36,5
2017-03-09 01:54:00,140,5,N,26,5
2017-03-09 02:54:00,110,5,N,51,5
2017-03-09 03:54:00,90,5,N,57,5
2017-03-09 04:54:00,110,5,N,57,5
2017-03-09 06:52:00,120,5,N,41,5
2017-03-09 07:52:00,100,5,N,46,5
2017-03-09 07:54:00,110,5,N,41,5
2017-03-09 10:45:00,100,5,N,31,5
2017-03-09 12:54:00,110,5,N,36,5
2017-03-09 13:54:00,110,5,N,31,5
2017-03-09 14:45:00,110,5,N,26,5
2017-03-09 14:54:00,120,5,N,26,5
2017-03-09 15:54:00,120,5,N,36,5
2017-03-09 17:46:00,90,5,N,36,5
2017-03-09 17:54:00,80,5,N,46,5
2017-03-09 18:54:00,90,5,N,46,5
2017-03-09 19:32:00,90,5,N,57,5
2017-03-10 01:54:00,100,5,N,67,5
2017-03-10 22:54:00,90,5,N,57,5
2017-03-11 02:54:00,110,5,N,51,5
2017-03-11 03:54:00,100,5,V,36,5
2017-03-12 17:27:00,80,5,N,21,5
2017-03-12 22:54:00,110,5,N,31,5
2017-03-14 00:54:00,110,5,N,36,5
2017-03-14 04:54:00,130,5,N,26,5
2017-03-14 06:21:00,150,5,N,26,5
2017-03-14 06:54:00,130,5,N,15,5
2017-03-14 07:54:00,100,5,N,15,5
2017-03-14 09:33:00,140,5,N,15,5
