,DATE,CALL_SIGN,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
1778,2015-02-20T00:54:00,PGUM ,060,5,N,0057,5,01981,5,M,N,016093,5,N,5,+0294,5,+0194,5,+0194,5
1779,2015-02-20T01:54:00,PGUM ,040,5,N,0051,5,01676,5,M,N,016093,5,N,5,+0283,5,+0194,5,+0194,5
1780,2015-02-20T02:54:00,PGUM ,040,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0306,5,+0183,5,+0183,5
1781,2015-02-20T03:54:00,PGUM ,020,5,N,0057,5,01036,5,M,N,016093,5,N,5,+0283,5,+0200,5,+0200,5
1782,2015-02-20T04:54:00,PGUM ,360,5,N,0072,5,00945,5,M,N,016093,5,N,5,+0278,5,+0206,5,+0206,5
1783,2015-02-20T05:10:00,PGUM ,010,5,N,0067,5,00884,5,M,N,014484,5,N,5,+0260,5,+0210,5,+0210,5
1784,2015-02-20T05:37:00,PGUM ,030,5,N,0067,5,01158,5,M,N,016093,5,N,5,+0270,5,+0210,5,+0210,5
1785,2015-02-20T05:54:00,PGUM ,030,5,N,0077,5,01067,5,M,N,016093,5,N,5,+0267,5,+0206,5,+0206,5
1787,2015-02-20T06:54:00,PGUM ,010,5,N,0057,5,01829,5,M,N,016093,5,N,5,+0267,5,+0200,5,+0200,5
1788,2015-02-20T07:54:00,PGUM ,020,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0256,5,+0194,5,+0194,5
1789,2015-02-20T08:54:00,PGUM ,020,5,N,0067,5,01676,5,M,N,016093,5,N,5,+0250,5,+0189,5,+0189,5
1790,2015-02-20T09:54:00,PGUM ,010,5,N,0051,5,01829,5,M,N,016093,5,N,5,+0250,5,+0189,5,+0189,5
1791,2015-02-20T10:54:00,PGUM ,030,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0250,5,+0189,5,+0189,5
1792,2015-02-20T11:54:00,PGUM ,030,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0250,5,+0189,5,+0189,5
1794,2015-02-20T12:16:00,PGUM ,010,5,N,0051,5,00792,5,M,N,016093,5,N,5,+0240,5,+0190,5,+0190,5
1795,2015-02-20T12:32:00,PGUM ,030,5,N,0062,5,01036,5,M,N,016093,5,N,5,+0240,5,+0190,5,+0190,5
1796,2015-02-20T12:54:00,PGUM ,010,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0244,5,+0194,5,+0194,5
1797,2015-02-20T13:54:00,PGUM ,020,5,N,0051,5,01219,5,M,N,016093,5,N,5,+0244,5,+0183,5,+0183,5
1798,2015-02-20T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1799,2015-02-20T14:54:00,PGUM ,030,5,N,0062,5,01829,5,M,N,016093,5,N,5,+0250,5,+0183,5,+0183,5
1800,2015-02-20T15:54:00,PGUM ,020,5,N,0067,5,01829,5,M,N,016093,5,N,5,+0244,5,+0183,5,+0183,5
1801,2015-02-20T16:54:00,PGUM ,010,5,N,0046,5,01829,5,M,N,016093,5,N,5,+0239,5,+0183,5,+0183,5
1802,2015-02-20T17:54:00,PGUM ,010,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0239,5,+0183,5,+0183,5
1804,2015-02-20T18:54:00,PGUM ,010,5,N,0036,5,01676,5,M,N,016093,5,N,5,+0239,5,+0189,5,+0189,5
1805,2015-02-20T19:54:00,PGUM ,020,5,N,0057,5,01829,5,M,N,016093,5,N,5,+0239,5,+0183,5,+0183,5
1806,2015-02-20T20:54:00,PGUM ,020,5,N,0041,5,01829,5,M,N,016093,5,N,5,+0244,5,+0183,5,+0183,5
1807,2015-02-20T21:54:00,PGUM ,020,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0256,5,+0183,5,+0183,5
1808,2015-02-20T22:54:00,PGUM ,020,5,N,0077,5,01981,5,M,N,016093,5,N,5,+0272,5,+0183,5,+0183,5
1809,2015-02-20T23:54:00,PGUM ,010,5,N,0077,5,01981,5,M,N,016093,5,N,5,+0289,5,+0189,5,+0189,5
1811,2015-02-21T00:54:00,PGUM ,040,5,N,0093,5,22000,5,9,N,016093,5,N,5,+0289,5,+0183,5,+0183,5
1812,2015-02-21T01:54:00,PGUM ,020,5,N,0088,5,01128,5,M,N,016093,5,N,5,+0294,5,+0183,5,+0183,5
1813,2015-02-21T02:54:00,PGUM ,040,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0306,5,+0183,5,+0183,5
1814,2015-02-21T03:54:00,PGUM ,040,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0306,5,+0178,5,+0178,5
1815,2015-02-21T04:54:00,PGUM ,040,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0306,5,+0194,5,+0194,5
1816,2015-02-21T05:54:00,PGUM ,030,5,N,0093,5,22000,5,9,N,016093,5,N,5,+0283,5,+0194,5,+0194,5
1818,2015-02-21T06:54:00,PGUM ,040,5,N,0088,5,01829,5,M,N,016093,5,N,5,+0267,5,+0200,5,+0200,5
1819,2015-02-21T07:54:00,PGUM ,040,5,N,0072,5,01676,5,M,N,016093,5,N,5,+0261,5,+0200,5,+0200,5
1820,2015-02-21T08:54:00,PGUM ,030,5,N,0082,5,01829,5,M,N,016093,5,N,5,+0256,5,+0206,5,+0206,5
1821,2015-02-21T09:54:00,PGUM ,360,5,N,0057,5,01981,5,M,N,016093,5,N,5,+0244,5,+0206,5,+0206,5
1822,2015-02-21T10:54:00,PGUM ,040,5,N,0077,5,02286,5,M,N,016093,5,N,5,+0256,5,+0200,5,+0200,5
1823,2015-02-21T11:54:00,PGUM ,040,5,N,0057,5,02134,5,M,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
1825,2015-02-21T12:54:00,PGUM ,030,5,N,0077,5,01829,5,M,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
1826,2015-02-21T13:54:00,PGUM ,030,5,N,0062,5,01829,5,M,N,016093,5,N,5,+0250,5,+0194,5,+0194,5
1827,2015-02-21T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1828,2015-02-21T14:54:00,PGUM ,020,5,N,0051,5,01067,5,M,N,016093,5,N,5,+0239,5,+0200,5,+0200,5
1829,2015-02-21T15:14:00,PGUM ,030,5,N,0036,5,00823,5,M,N,016093,5,N,5,+0230,5,+0210,5,+0210,5
1830,2015-02-21T15:42:00,PGUM ,050,5,N,0041,5,01189,5,M,N,016093,5,N,5,+0230,5,+0210,5,+0210,5
1831,2015-02-21T15:54:00,PGUM ,050,5,N,0067,5,01189,5,M,N,016093,5,N,5,+0239,5,+0206,5,+0206,5
1832,2015-02-21T16:54:00,PGUM ,020,5,N,0051,5,01676,5,M,N,016093,5,N,5,+0239,5,+0200,5,+0200,5
1833,2015-02-21T17:54:00,PGUM ,020,5,N,0057,5,01280,5,M,N,016093,5,N,5,+0233,5,+0200,5,+0200,5
1835,2015-02-21T18:54:00,PGUM ,030,5,N,0051,5,01829,5,M,N,016093,5,N,5,+0228,5,+0206,5,+0206,5
1836,2015-02-21T19:54:00,PGUM ,040,5,N,0067,5,01676,5,M,N,016093,5,N,5,+0228,5,+0200,5,+0200,5
1837,2015-02-21T20:54:00,PGUM ,030,5,N,0072,5,01829,5,M,N,016093,5,N,5,+0233,5,+0200,5,+0200,5
1838,2015-02-21T21:54:00,PGUM ,020,5,N,0051,5,01067,5,M,N,016093,5,N,5,+0239,5,+0194,5,+0194,5
1839,2015-02-21T22:54:00,PGUM ,050,5,N,0082,5,01097,5,M,N,016093,5,N,5,+0250,5,+0189,5,+0189,5
1840,2015-02-21T23:54:00,PGUM ,050,5,N,0067,5,01067,5,M,N,016093,5,N,5,+0256,5,+0206,5,+0206,5
1842,2015-02-22T00:54:00,PGUM ,040,5,N,0088,5,01280,5,M,N,016093,5,N,5,+0283,5,+0194,5,+0194,5
1843,2015-02-22T01:54:00,PGUM ,060,5,N,0098,5,01006,5,M,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
1844,2015-02-22T02:54:00,PGUM ,050,5,N,0077,5,01250,5,M,N,016093,5,N,5,+0283,5,+0206,5,+0206,5
1845,2015-02-22T03:54:00,PGUM ,060,5,N,0093,5,01280,5,M,N,016093,5,N,5,+0278,5,+0200,5,+0200,5
1846,2015-02-22T04:54:00,PGUM ,050,5,N,0103,5,01128,5,M,N,016093,5,N,5,+0272,5,+0189,5,+0189,5
1847,2015-02-22T05:54:00,PGUM ,050,5,N,0113,5,01433,5,M,N,016093,5,N,5,+0272,5,+0183,5,+0183,5
1849,2015-02-22T06:54:00,PGUM ,040,5,N,0067,5,01829,5,M,N,016093,5,N,5,+0267,5,+0189,5,+0189,5
1850,2015-02-22T07:54:00,PGUM ,050,5,N,0072,5,01829,5,M,N,016093,5,N,5,+0267,5,+0194,5,+0194,5
1851,2015-02-22T08:54:00,PGUM ,080,5,N,0057,5,00853,5,M,N,016093,5,N,5,+0244,5,+0217,5,+0217,5
1852,2015-02-22T09:16:00,PGUM ,070,5,N,0072,5,01097,5,M,N,016093,5,N,5,+0240,5,+0210,5,+0210,5
1853,2015-02-22T09:54:00,PGUM ,070,5,N,0072,5,01676,5,M,N,016093,5,N,5,+0239,5,+0194,5,+0194,5
1854,2015-02-22T10:54:00,PGUM ,060,5,N,0067,5,02286,5,M,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
1855,2015-02-22T11:54:00,PGUM ,060,5,N,0067,5,02591,5,M,N,016093,5,N,5,+0233,5,+0194,5,+0194,5
1857,2015-02-22T12:54:00,PGUM ,060,5,N,0062,5,01463,5,M,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
1858,2015-02-22T13:54:00,PGUM ,060,5,N,0077,5,01402,5,M,N,016093,5,N,5,+0250,5,+0206,5,+0206,5
1859,2015-02-22T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1860,2015-02-22T14:54:00,PGUM ,070,5,N,0057,5,01676,5,M,N,016093,5,N,5,+0239,5,+0211,5,+0211,5
1861,2015-02-22T15:54:00,PGUM ,050,5,N,0046,5,01463,5,M,N,016093,5,N,5,+0239,5,+0206,5,+0206,5
1862,2015-02-22T16:54:00,PGUM ,060,5,N,0067,5,01676,5,M,N,016093,5,N,5,+0244,5,+0206,5,+0206,5
1863,2015-02-22T17:54:00,PGUM ,070,5,N,0062,5,01981,5,M,N,016093,5,N,5,+0244,5,+0194,5,+0194,5
1865,2015-02-22T18:54:00,PGUM ,060,5,N,0082,5,01433,5,M,N,011265,5,N,5,+0244,5,+0206,5,+0206,5
1866,2015-02-22T19:54:00,PGUM ,060,5,N,0067,5,01829,5,M,N,016093,5,N,5,+0244,5,+0200,5,+0200,5
1867,2015-02-22T20:54:00,PGUM ,050,5,N,0046,5,01676,5,M,N,016093,5,N,5,+0244,5,+0194,5,+0194,5
1868,2015-02-22T21:54:00,PGUM ,060,5,N,0077,5,01829,5,M,N,016093,5,N,5,+0256,5,+0189,5,+0189,5
1869,2015-02-22T22:54:00,PGUM ,070,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0272,5,+0183,5,+0183,5
1870,2015-02-22T23:54:00,PGUM ,050,5,N,0098,5,22000,5,C,N,016093,5,N,5,+0283,5,+0183,5,+0183,5
1872,2015-02-23T00:54:00,PGUM ,050,5,N,0098,5,01829,5,M,N,016093,5,N,5,+0294,5,+0189,5,+0189,5
1873,2015-02-23T01:54:00,PGUM ,050,5,N,0103,5,01372,5,M,N,016093,5,N,5,+0289,5,+0194,5,+0194,5
1874,2015-02-23T02:54:00,PGUM ,070,5,N,0082,5,01280,5,M,N,016093,5,N,5,+0278,5,+0194,5,+0194,5
1875,2015-02-23T03:54:00,PGUM ,070,5,N,0093,5,01981,5,M,N,016093,5,N,5,+0294,5,+0183,5,+0183,5
1876,2015-02-23T04:54:00,PGUM ,070,5,N,0088,5,01829,5,M,N,016093,5,N,5,+0289,5,+0194,5,+0194,5
1877,2015-02-23T05:54:00,PGUM ,060,5,N,0077,5,01981,5,M,N,016093,5,N,5,+0289,5,+0200,5,+0200,5
1879,2015-02-23T06:54:00,PGUM ,070,5,N,0072,5,01981,5,M,N,016093,5,N,5,+0278,5,+0200,5,+0200,5
1880,2015-02-23T07:54:00,PGUM ,070,5,N,0057,5,01981,5,M,N,016093,5,N,5,+0272,5,+0200,5,+0200,5
1881,2015-02-23T08:54:00,PGUM ,070,5,N,0062,5,01981,5,M,N,016093,5,N,5,+0267,5,+0200,5,+0200,5
1882,2015-02-23T09:54:00,PGUM ,070,5,N,0057,5,01829,5,M,N,016093,5,N,5,+0267,5,+0200,5,+0200,5
1883,2015-02-23T10:54:00,PGUM ,070,5,N,0067,5,01829,5,M,N,016093,5,N,5,+0267,5,+0194,5,+0194,5
1884,2015-02-23T11:54:00,PGUM ,070,5,N,0067,5,01829,5,M,N,016093,5,N,5,+0261,5,+0200,5,+0200,5
1886,2015-02-23T12:54:00,PGUM ,060,5,N,0062,5,01524,5,M,N,016093,5,N,5,+0256,5,+0200,5,+0200,5
1887,2015-02-23T13:54:00,PGUM ,060,5,N,0051,5,01829,5,M,N,016093,5,N,5,+0244,5,+0206,5,+0206,5
1888,2015-02-23T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1889,2015-02-23T14:54:00,PGUM ,070,5,N,0051,5,01494,5,M,N,016093,5,N,5,+0244,5,+0206,5,+0206,5
1890,2015-02-23T15:54:00,PGUM ,080,5,N,0041,5,01829,5,M,N,016093,5,N,5,+0244,5,+0200,5,+0200,5
1891,2015-02-23T16:54:00,PGUM ,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0250,5,+0211,5,+0211,5
1892,2015-02-23T17:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0244,5,+0217,5,+0217,5
1894,2015-02-23T18:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
1895,2015-02-23T19:54:00,PGUM ,080,5,N,0057,5,01829,5,M,N,016093,5,N,5,+0250,5,+0206,5,+0206,5
1896,2015-02-23T20:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0250,5,+0206,5,+0206,5
1897,2015-02-23T21:41:00,PGUM ,040,5,N,0057,5,00701,5,M,N,009656,5,N,5,+0250,5,+0220,5,+0220,5
1898,2015-02-23T21:54:00,PGUM ,050,5,N,0051,5,00945,5,M,N,016093,5,N,5,+0244,5,+0222,5,+0222,5
1899,2015-02-23T22:54:00,PGUM ,070,5,N,0046,5,01433,5,M,N,016093,5,N,5,+0256,5,+0217,5,+0217,5
1900,2015-02-23T23:16:00,PGUM ,060,5,N,0041,5,00732,5,M,N,009656,5,N,5,+0260,5,+0220,5,+0220,5
1901,2015-02-23T23:30:00,PGUM ,050,5,N,0082,5,01280,5,M,N,014484,5,N,5,+0250,5,+0220,5,+0220,5
1902,2015-02-23T23:54:00,PGUM ,060,5,N,0093,5,01463,5,M,N,016093,5,N,5,+0256,5,+0217,5,+0217,5
1904,2015-02-24T00:54:00,PGUM ,060,5,N,0077,5,01280,5,M,N,016093,5,N,5,+0266,5,+0228,5,+0228,5
1905,2015-02-24T01:54:00,PGUM ,060,5,N,0082,5,01067,5,M,N,016093,5,N,5,+0283,5,+0206,5,+0206,5
1906,2015-02-24T02:54:00,PGUM ,070,5,N,0077,5,01341,5,M,N,016093,5,N,5,+0294,5,+0200,5,+0200,5
1907,2015-02-24T03:54:00,PGUM ,070,5,N,0072,5,01981,5,M,N,016093,5,N,5,+0283,5,+0200,5,+0200,5
1908,2015-02-24T04:54:00,PGUM ,070,5,N,0088,5,01341,5,M,N,016093,5,N,5,+0289,5,+0194,5,+0194,5
1909,2015-02-24T05:54:00,PGUM ,060,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0289,5,+0194,5,+0194,5
1911,2015-02-24T06:54:00,PGUM ,080,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0278,5,+0200,5,+0200,5
1912,2015-02-24T07:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0200,5,+0200,5
1913,2015-02-24T08:54:00,PGUM ,080,5,N,0067,5,01524,5,M,N,016093,5,N,5,+0261,5,+0200,5,+0200,5
1914,2015-02-24T09:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0261,5,+0200,5,+0200,5
1915,2015-02-24T10:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0261,5,+0200,5,+0200,5
1916,2015-02-24T11:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0261,5,+0200,5,+0200,5
1918,2015-02-24T12:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0256,5,+0200,5,+0200,5
1919,2015-02-24T13:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0256,5,+0200,5,+0200,5
1920,2015-02-24T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1921,2015-02-24T14:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0256,5,+0200,5,+0200,5
1922,2015-02-24T15:54:00,PGUM ,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0256,5,+0200,5,+0200,5
1923,2015-02-24T16:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0194,5,+0194,5
1924,2015-02-24T17:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
1926,2015-02-24T18:54:00,PGUM ,070,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
1927,2015-02-24T19:54:00,PGUM ,070,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0250,5,+0194,5,+0194,5
1928,2015-02-24T20:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
1929,2015-02-24T21:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0194,5,+0194,5
1930,2015-02-24T22:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0278,5,+0194,5,+0194,5
1931,2015-02-24T23:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0283,5,+0200,5,+0200,5
1933,2015-02-25T00:54:00,PGUM ,080,5,N,0072,5,01829,5,M,N,016093,5,N,5,+0294,5,+0200,5,+0200,5
1934,2015-02-25T01:54:00,PGUM ,080,5,N,0057,5,01006,5,M,N,016093,5,N,5,+0294,5,+0194,5,+0194,5
1935,2015-02-25T02:54:00,PGUM ,030,5,N,0072,5,01433,5,M,N,016093,5,N,5,+0283,5,+0211,5,+0211,5
1936,2015-02-25T03:05:00,PGUM ,010,5,N,0057,5,01158,5,M,N,016093,5,N,5,+0270,5,+0220,5,+0220,5
1937,2015-02-25T03:13:00,PGUM ,020,5,N,0051,5,00853,5,M,N,016093,5,N,5,+0270,5,+0220,5,+0220,5
1938,2015-02-25T03:20:00,PGUM ,080,5,N,0057,5,01250,5,M,N,016093,5,N,5,+0280,5,+0210,5,+0210,5
1939,2015-02-25T03:37:00,PGUM ,080,5,N,0072,5,01676,5,M,N,016093,5,N,5,+0300,5,+0200,5,+0200,5
1940,2015-02-25T03:54:00,PGUM ,090,5,N,0077,5,01981,5,M,N,016093,5,N,5,+0289,5,+0200,5,+0200,5
1941,2015-02-25T04:54:00,PGUM ,080,5,N,0077,5,01981,5,M,N,016093,5,N,5,+0294,5,+0200,5,+0200,5
1942,2015-02-25T05:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0294,5,+0194,5,+0194,5
1944,2015-02-25T06:54:00,PGUM ,060,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0289,5,+0206,5,+0206,5
1945,2015-02-25T07:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0272,5,+0194,5,+0194,5
1946,2015-02-25T08:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0194,5,+0194,5
1947,2015-02-25T09:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0261,5,+0200,5,+0200,5
1948,2015-02-25T10:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0261,5,+0200,5,+0200,5
1949,2015-02-25T11:54:00,PGUM ,080,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
1951,2015-02-25T12:54:00,PGUM ,070,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
1952,2015-02-25T13:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
1953,2015-02-25T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1954,2015-02-25T14:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0261,5,+0194,5,+0194,5
1955,2015-02-25T15:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0256,5,+0194,5,+0194,5
1956,2015-02-25T16:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0256,5,+0194,5,+0194,5
1957,2015-02-25T17:54:00,PGUM ,060,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0256,5,+0189,5,+0189,5
1959,2015-02-25T18:54:00,PGUM ,070,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0194,5,+0194,5
1960,2015-02-25T19:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0194,5,+0194,5
1961,2015-02-25T20:54:00,PGUM ,050,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0244,5,+0200,5,+0200,5
1962,2015-02-25T21:54:00,PGUM ,060,5,N,0067,5,01494,5,M,N,016093,5,N,5,+0256,5,+0211,5,+0211,5
1963,2015-02-25T22:54:00,PGUM ,070,5,N,0077,5,02134,5,M,N,016093,5,N,5,+0278,5,+0206,5,+0206,5
1964,2015-02-25T23:54:00,PGUM ,080,5,N,0093,5,22000,5,C,N,016093,5,N,5,+0283,5,+0211,5,+0211,5
1966,2015-02-26T00:54:00,PGUM ,080,5,N,0103,5,01829,5,M,N,016093,5,N,5,+0283,5,+0206,5,+0206,5
1967,2015-02-26T01:54:00,PGUM ,080,5,N,0082,5,01676,5,M,N,016093,5,N,5,+0294,5,+0200,5,+0200,5
1968,2015-02-26T02:54:00,PGUM ,060,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0300,5,+0206,5,+0206,5
1969,2015-02-26T03:54:00,PGUM ,060,5,N,0098,5,01829,5,M,N,016093,5,N,5,+0294,5,+0211,5,+0211,5
1970,2015-02-26T04:54:00,PGUM ,070,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0300,5,+0211,5,+0211,5
1971,2015-02-26T05:54:00,PGUM ,060,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0289,5,+0206,5,+0206,5
1973,2015-02-26T06:54:00,PGUM ,060,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0289,5,+0217,5,+0217,5
1974,2015-02-26T07:54:00,PGUM ,060,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0278,5,+0206,5,+0206,5
1975,2015-02-26T08:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0211,5,+0211,5
1976,2015-02-26T09:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
1977,2015-02-26T10:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
1978,2015-02-26T11:54:00,PGUM ,060,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0261,5,+0211,5,+0211,5
1980,2015-02-26T12:54:00,PGUM ,070,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0261,5,+0211,5,+0211,5
1981,2015-02-26T13:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
1982,2015-02-26T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1983,2015-02-26T14:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0256,5,+0211,5,+0211,5
1984,2015-02-26T15:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
1985,2015-02-26T16:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0256,5,+0211,5,+0211,5
1986,2015-02-26T17:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0256,5,+0211,5,+0211,5
1988,2015-02-26T18:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0256,5,+0206,5,+0206,5
1989,2015-02-26T19:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0256,5,+0206,5,+0206,5
1990,2015-02-26T20:54:00,PGUM ,060,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
1991,2015-02-26T21:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0206,5,+0206,5
1992,2015-02-26T22:54:00,PGUM ,060,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0272,5,+0206,5,+0206,5
1993,2015-02-26T23:54:00,PGUM ,070,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0294,5,+0200,5,+0200,5
1995,2015-02-27T00:54:00,PGUM ,060,5,N,0093,5,01829,5,M,N,016093,5,N,5,+0300,5,+0206,5,+0206,5
1996,2015-02-27T01:54:00,PGUM ,070,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0306,5,+0206,5,+0206,5
1997,2015-02-27T02:54:00,PGUM ,050,5,N,0103,5,22000,5,9,N,016093,5,N,5,+0300,5,+0200,5,+0200,5
1998,2015-02-27T03:54:00,PGUM ,050,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0311,5,+0206,5,+0206,5
1999,2015-02-27T04:54:00,PGUM ,080,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0306,5,+0200,5,+0200,5
2000,2015-02-27T05:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0289,5,+0211,5,+0211,5
2002,2015-02-27T06:54:00,PGUM ,050,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0283,5,+0211,5,+0211,5
2003,2015-02-27T07:54:00,PGUM ,050,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0278,5,+0211,5,+0211,5
2004,2015-02-27T08:54:00,PGUM ,050,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
2005,2015-02-27T09:54:00,PGUM ,050,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0211,5,+0211,5
2006,2015-02-27T10:54:00,PGUM ,040,5,N,0041,5,01341,5,M,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
