DATE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2017-09-23T06:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0300,5","+0267,5","10092,5"
2017-09-23T07:54:00,PGUM ,V030,"080,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0294,5","+0261,5","10094,5"
2017-09-23T08:54:00,PGUM ,V030,"040,5,N,0057,5","01311,5,M,N","016093,5,N,5","+0289,5","+0261,5","10101,5"
2017-09-23T09:54:00,PGUM ,V030,"080,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0283,5","+0256,5","10106,5"
2017-09-23T10:54:00,PGUM ,V030,"090,5,N,0026,5","01524,5,M,N","016093,5,N,5","+0278,5","+0256,5","10110,5"
2017-09-23T11:34:00,99999,V020,"090,1,N,0021,1","00579,1,9,N","012875,1,9,9","+0280,1","+0270,1","99999,9"
2017-09-23T11:34:00,99999,V020,"090,1,N,0021,1","00579,1,9,N","012875,1,9,9","+0278,1","+0267,1","99999,9"
2017-09-23T11:52:00,PGUM ,V030,"110,5,N,0026,5","00366,5,M,N","009656,5,N,5","+0280,5","+0270,5","99999,9"
2017-09-23T11:54:00,PGUM ,V030,"110,5,N,0031,5","00488,5,M,N","008047,5,N,5","+0272,5","+0272,5","10117,5"
2017-09-23T12:00:00,99999,V020,"100,1,N,0036,1","99999,9,9,N","006000,1,9,9","+0267,1","+0267,1","99999,9"
2017-09-23T12:00:00,99999,V020,"140,1,N,0036,1","00549,1,9,N","002816,1,9,9","+0270,1","+0270,1","99999,9"
2017-09-23T12:00:00,99999,V020,"140,1,N,0036,1","00549,1,9,N","002816,1,9,9","+0267,1","+0267,1","99999,9"
2017-09-23T12:11:00,99999,V020,"100,1,N,0036,1","00457,1,C,N","006437,1,9,9","+0270,1","+0270,1","99999,9"
2017-09-23T12:11:00,PGUM ,V030,"100,5,N,0036,5","00457,5,M,N","006437,5,N,5","+0267,5","+0267,5","99999,9"
2017-09-23T12:41:00,99999,V020,"070,1,N,0031,1","00792,1,C,N","016093,1,9,9","+0270,1","+0270,1","99999,9"
2017-09-23T12:41:00,PGUM ,V030,"070,5,N,0031,5","22000,5,C,N","016093,5,N,5","+0272,5","+0267,5","99999,9"
2017-09-23T12:54:00,PGUM ,V030,"100,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0267,5","10120,5"
2017-09-23T13:54:00,PGUM ,V030,"110,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0267,5","+0267,5","10109,5"
2017-09-23T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-09-23T14:54:00,PGUM ,V030,"150,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0256,5","+0239,5","10096,5"
2017-09-23T15:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0256,5","+0250,5","10100,5"
2017-09-23T16:54:00,PGUM ,V030,"999,9,C,0000,5","01158,5,M,N","016093,5,N,5","+0256,5","+0250,5","10096,5"
2017-09-23T17:54:00,PGUM ,V030,"140,5,N,0015,5","00945,5,M,N","006437,5,N,5","+0261,5","+0256,5","10100,5"
2017-09-23T18:00:00,99999,V020,"150,1,N,0015,1","99999,9,9,N","004800,1,9,9","+0260,1","+0260,1","99999,9"
2017-09-23T18:00:00,99999,V020,"999,9,C,0000,1","00945,1,9,N","002816,1,9,9","+0260,1","+0260,1","99999,9"
2017-09-23T18:00:00,99999,V020,"999,9,C,0000,1","00945,1,9,N","002816,1,9,9","+0256,1","+0256,1","99999,9"
2017-09-23T18:05:00,99999,V020,"150,1,N,0015,1","00945,1,9,N","004828,1,9,9","+0260,1","+0260,1","99999,9"
2017-09-23T18:05:00,PGUM ,V030,"150,5,N,0015,5","00945,5,M,N","004828,5,N,5","+0261,5","+0256,5","99999,9"
2017-09-23T18:54:00,PGUM ,V030,"120,5,N,0015,5","03048,5,M,N","016093,5,N,5","+0261,5","+0261,5","10103,5"
2017-09-23T19:54:00,PGUM ,V030,"999,9,C,0000,5","03658,5,M,N","016093,5,N,5","+0267,5","+0261,5","10104,5"
2017-09-23T20:54:00,PGUM ,V030,"999,9,C,0000,5","00610,5,M,N","016093,5,N,5","+0272,5","+0267,5","10108,5"
2017-09-23T21:54:00,PGUM ,V030,"200,5,N,0021,5","00671,5,M,N","006437,5,N,5","+0272,5","+0261,5","10114,5"
2017-09-23T22:25:00,99999,V020,"170,1,N,0015,1","00671,1,C,N","016093,1,9,9","+0280,1","+0270,1","99999,9"
2017-09-23T22:25:00,99999,V020,"170,1,N,0015,1","00671,1,C,N","016093,1,9,9","+0283,1","+0272,1","99999,9"
2017-09-23T22:52:00,PGUM ,V030,"180,5,N,0088,5","01067,5,M,N","003219,5,N,5","+0250,5","+0240,5","99999,9"
2017-09-23T22:54:00,PGUM ,V030,"170,5,N,0077,5","01067,5,M,N","003219,5,N,5","+0244,5","+0233,5","10123,5"
2017-09-23T23:10:00,99999,V020,"130,1,N,0026,1","02743,1,9,N","008047,1,9,9","+0240,1","+0230,1","99999,9"
2017-09-23T23:10:00,PGUM ,V030,"130,5,N,0026,5","02743,5,M,N","008047,5,N,5","+0244,5","+0233,A","99999,9"
2017-09-23T23:54:00,99999,V020,"070,1,N,0021,1","99999,9,9,N","009656,1,9,9","+0261,1","+0256,1","10124,1"
2017-09-24T00:00:00,99999,V020,"070,1,N,0021,1","22000,1,9,N","009000,1,9,9","+0261,1","+0256,1","10124,1"
2017-09-24T00:54:00,PGUM ,V030,"120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10119,5"
2017-09-24T01:54:00,PGUM ,V030,"100,5,N,0026,5","02896,5,M,N","016093,5,N,5","+0267,5","+0256,5","10120,5"
2017-09-24T02:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0278,5","+0250,5","10111,5"
2017-09-24T03:54:00,PGUM ,V030,"090,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0278,5","+0256,5","10113,5"
2017-09-24T04:54:00,PGUM ,V030,"110,5,N,0026,5","02896,5,M,N","009656,5,N,5","+0267,5","+0261,5","10114,5"
2017-09-24T05:54:00,PGUM ,V030,"130,5,N,0015,5","03353,5,M,N","012875,5,N,5","+0267,5","+0256,5","10120,5"
2017-09-24T06:00:00,99999,V020,"130,1,N,0015,1","99999,9,9,N","012000,1,9,9","+0267,1","+0256,1","10120,1"
2017-09-24T06:54:00,PGUM ,V030,"110,5,N,0036,5","03353,5,M,N","016093,5,N,5","+0261,5","+0256,5","10114,5"
2017-09-24T07:54:00,PGUM ,V030,"120,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0256,5","10111,5"
2017-09-24T08:54:00,PGUM ,V030,"090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10114,5"
2017-09-24T09:54:00,PGUM ,V030,"110,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10123,5"
2017-09-24T10:54:00,PGUM ,V030,"120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0261,5","+0256,5","10126,5"
2017-09-24T11:54:00,PGUM ,V030,"120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0256,5","10130,5"
2017-09-24T12:00:00,99999,V020,"120,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0267,1","+0256,1","10130,1"
2017-09-24T12:54:00,PGUM ,V030,"110,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0256,5","10128,5"
2017-09-24T13:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10121,5"
2017-09-24T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-09-24T14:54:00,PGUM ,V030,"040,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0256,5","+0250,5","10116,5"
2017-09-24T15:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0256,5","+0256,5","10116,5"
2017-09-24T16:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10116,5"
2017-09-24T17:54:00,PGUM ,V030,"070,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10113,5"
2017-09-24T18:00:00,99999,V020,"070,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0261,1","+0250,1","10113,1"
2017-09-24T18:54:00,PGUM ,V030,"060,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0267,5","+0256,5","10110,5"
2017-09-24T19:54:00,PGUM ,V030,"030,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0267,5","+0256,5","10116,5"
2017-09-24T20:54:00,PGUM ,V030,"060,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0261,5","10116,5"
2017-09-24T21:54:00,PGUM ,V030,"040,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0289,5","+0267,5","10119,5"
2017-09-24T22:54:00,PGUM ,V030,"050,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0306,5","+0261,5","10120,5"
2017-09-24T23:24:00,99999,V020,"040,1,N,0051,1","00701,1,C,N","016093,1,9,9","+0310,1","+0260,1","99999,9"
2017-09-24T23:24:00,PGUM ,V030,"040,5,N,0051,5","00701,5,M,N","016093,5,N,5","+0306,5","+0256,5","99999,9"
2017-09-24T23:49:00,99999,V020,"060,1,N,0082,1","01250,1,9,N","016093,1,9,9","+0290,1","+0260,1","99999,9"
2017-09-24T23:49:00,99999,V020,"060,1,N,0082,1","01250,1,9,N","016093,1,9,9","+0290,1","+0260,1","99999,9"
2017-09-24T23:54:00,PGUM ,V030,"050,5,N,0051,5","01341,5,M,N","011265,5,N,5","+0289,5","+0267,5","10119,5"
2017-09-25T00:00:00,99999,V020,"050,1,N,0051,1","99999,9,9,N","011000,1,9,9","+0289,1","+0267,1","10119,1"
2017-09-25T00:54:00,PGUM ,V030,"060,5,N,0067,5","22000,5,C,N","016093,5,N,5","+0306,5","+0261,5","10113,5"
2017-09-25T01:54:00,PGUM ,V030,"070,5,N,0067,5","01524,5,M,N","016093,5,N,5","+0311,5","+0256,5","10108,5"
2017-09-25T02:54:00,PGUM ,V030,"080,5,N,0072,5","02134,5,M,N","016093,5,N,5","+0322,5","+0261,5","10102,5"
2017-09-25T03:26:00,99999,V020,"090,1,N,0082,1","00823,1,9,N","003219,1,9,9","+0270,1","+0260,1","99999,9"
2017-09-25T03:26:00,99999,V020,"090,1,N,0082,1","00823,1,9,N","003219,1,9,9","+0272,1","+0261,1","99999,9"
2017-09-25T03:33:00,99999,V020,"090,1,N,0077,1","00792,1,9,N","001609,1,9,9","+0260,1","+0260,1","99999,9"
2017-09-25T03:33:00,PGUM ,V030,"090,5,N,0077,5","00792,5,M,N","001609,5,N,5","+0261,5","+0256,5","99999,9"
2017-09-25T03:40:00,99999,V020,"110,1,N,0093,1","00792,1,9,N","004828,1,9,9","+0260,1","+0260,1","99999,9"
2017-09-25T03:40:00,PGUM ,V030,"110,5,N,0093,5","00792,5,M,N","004828,5,N,5","+0261,5","+0256,5","99999,9"
2017-09-25T03:52:00,PGUM ,V030,"120,5,N,0088,5","00792,5,M,N","006437,5,N,5","+0260,5","+0250,5","99999,9"
2017-09-25T03:54:00,PGUM ,V030,"110,5,N,0088,5","01097,5,M,N","008047,5,N,5","+0256,5","+0250,5","10106,5"
2017-09-25T04:54:00,PGUM ,V030,"100,5,N,0057,5","01829,5,M,N","016093,5,N,5","+0261,5","+0256,5","10100,5"
2017-09-25T05:28:00,99999,V020,"110,1,N,0031,1","02896,1,C,N","016093,1,9,9","+0260,1","+0260,1","99999,9"
2017-09-25T05:28:00,99999,V020,"110,1,N,0031,1","02896,1,C,N","016093,1,9,9","+0256,1","+0256,1","99999,9"
2017-09-25T05:54:00,PGUM ,V030,"090,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10094,5"
2017-09-25T06:00:00,99999,V020,"090,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0261,1","+0244,1","10094,1"
2017-09-25T06:54:00,PGUM ,V030,"330,5,N,0026,5","03658,5,M,N","016093,5,N,5","+0261,5","+0244,5","10091,5"
2017-09-25T07:54:00,PGUM ,V030,"030,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10100,5"
2017-09-25T08:54:00,PGUM ,V030,"050,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0261,5","+0256,5","10103,5"
2017-09-25T09:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0261,5","+0256,5","10109,5"
2017-09-25T10:54:00,PGUM ,V030,"050,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0261,5","+0256,5","10116,5"
2017-09-25T11:54:00,PGUM ,V030,"050,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0261,5","+0256,5","10118,5"
2017-09-25T12:00:00,99999,V020,"050,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0261,1","+0256,1","10118,1"
2017-09-25T12:54:00,PGUM ,V030,"070,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0267,5","+0261,5","10114,5"
2017-09-25T13:54:00,PGUM ,V030,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0272,5","+0261,5","10108,5"
2017-09-25T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-09-25T14:54:00,PGUM ,V030,"020,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0267,5","+0261,5","10109,5"
2017-09-25T15:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,C,N","016093,5,N,5","+0261,5","+0261,5","10102,5"
2017-09-25T16:54:00,PGUM ,V030,"080,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0267,5","+0256,5","10097,5"
2017-09-25T17:54:00,PGUM ,V030,"050,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0261,5","+0256,5","10100,5"
2017-09-25T18:00:00,99999,V020,"050,1,N,0026,1","22000,1,9,N","016000,1,9,9","+0261,1","+0256,1","10100,1"
2017-09-25T18:54:00,PGUM ,V030,"040,5,N,0031,5","01829,5,M,N","016093,5,N,5","+0256,5","+0250,5","10104,5"
2017-09-25T19:04:00,99999,V020,"100,1,N,0036,1","00732,1,C,N","004023,1,9,9","+0260,1","+0250,1","99999,9"
2017-09-25T19:04:00,99999,V020,"100,1,N,0036,1","00732,1,C,N","004023,1,9,9","+0256,1","+0250,1","99999,9"
2017-09-25T19:06:00,99999,V020,"080,1,N,0041,1","00914,1,9,N","004828,1,9,9","+0250,1","+0250,1","99999,9"
2017-09-25T19:06:00,PGUM ,V030,"080,5,N,0041,5","00914,5,M,N","004828,5,N,5","+0250,5","+0250,5","99999,9"
2017-09-25T19:34:00,99999,V020,"060,1,N,0021,1","02134,1,9,N","014484,1,9,9","+0250,1","+0240,1","99999,9"
2017-09-25T19:34:00,PGUM ,V030,"060,5,N,0021,5","02134,5,M,N","014484,5,N,5","+0250,5","+0244,5","99999,9"
2017-09-25T19:54:00,PGUM ,V030,"190,5,N,0021,5","22000,5,C,N","016093,5,N,5","+0244,5","+0244,5","10110,5"
2017-09-25T20:40:00,99999,V020,"010,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0250,1","+0240,1","99999,9"
2017-09-25T20:40:00,99999,V020,"010,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0250,1","+0244,1","99999,9"
2017-09-25T20:54:00,PGUM ,V030,"020,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0250,5","+0239,5","10112,5"
2017-09-25T21:54:00,PGUM ,V030,"360,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0250,5","10110,5"
2017-09-25T22:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0278,5","+0261,5","10115,5"
2017-09-25T23:54:00,PGUM ,V030,"100,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0289,5","+0267,5","10112,5"
2017-09-26T00:00:00,99999,V020,"100,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0289,1","+0267,1","10112,1"
2017-09-26T00:54:00,PGUM ,V030,"090,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0306,5","+0261,5","10108,5"
2017-09-26T01:54:00,PGUM ,V030,"090,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0317,5","+0261,5","10098,5"
2017-09-26T02:54:00,PGUM ,V030,"060,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0311,5","+0250,5","10090,5"
2017-09-26T03:54:00,PGUM ,V030,"060,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0311,5","+0256,5","10080,5"
2017-09-26T04:54:00,PGUM ,V030,"070,5,N,0062,5","00914,5,M,N","016093,5,N,5","+0311,5","+0256,5","10079,5"
2017-09-26T05:12:00,99999,V020,"060,1,N,0067,1","00762,1,C,N","016093,1,9,9","+0310,1","+0260,1","99999,9"
2017-09-26T05:12:00,99999,V020,"060,1,N,0067,1","00762,1,C,N","016093,1,9,9","+0311,1","+0256,1","99999,9"
2017-09-26T05:23:00,99999,V020,"070,1,N,0051,1","00945,1,C,N","016093,1,9,9","+0310,1","+0260,1","99999,9"
2017-09-26T05:23:00,PGUM ,V030,"070,5,N,0051,5","22000,5,C,N","016093,5,N,5","+0311,5","+0256,5","99999,9"
2017-09-26T05:54:00,PGUM ,V030,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0306,5","+0256,5","10078,5"
2017-09-26T06:00:00,99999,V020,"060,1,N,0057,1","22000,1,9,N","016000,1,9,9","+0306,1","+0256,1","10078,1"
2017-09-26T06:54:00,PGUM ,V030,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0300,5","+0261,5","10080,5"
2017-09-26T07:54:00,PGUM ,V030,"060,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0294,5","+0256,5","10086,5"
2017-09-26T08:54:00,PGUM ,V030,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0289,5","+0256,5","10092,5"
2017-09-26T09:54:00,PGUM ,V030,"070,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0289,5","+0261,5","10100,5"
2017-09-26T10:54:00,PGUM ,V030,"070,5,N,0041,5","01981,5,M,N","012875,5,N,5","+0278,5","+0261,5","10109,5"
2017-09-26T11:54:00,PGUM ,V030,"060,5,N,0036,5","02286,5,M,N","016093,5,N,5","+0272,5","+0267,5","10111,5"
2017-09-26T12:00:00,99999,V020,"060,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0272,1","+0267,1","10111,1"
2017-09-26T12:54:00,PGUM ,V030,"080,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0283,5","+0261,5","10109,5"
2017-09-26T13:54:00,PGUM ,V030,"080,5,N,0026,5","01433,5,M,N","014484,5,N,5","+0267,5","+0256,5","10107,5"
2017-09-26T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-09-26T14:54:00,PGUM ,V030,"050,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10104,5"
2017-09-26T15:54:00,PGUM ,V030,"090,5,N,0041,5","02438,5,M,N","014484,5,N,5","+0250,5","+0244,5","10104,5"
2017-09-26T16:54:00,PGUM ,V030,"080,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0250,5","+0244,5","10093,5"
2017-09-26T17:54:00,PGUM ,V030,"100,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0256,5","+0244,5","10084,5"
2017-09-26T18:00:00,99999,V020,"100,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0256,1","+0244,1","10084,1"
2017-09-26T18:54:00,PGUM ,V030,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10087,5"
2017-09-26T19:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0244,5","+0244,5","10093,5"
2017-09-26T20:54:00,PGUM ,V030,"110,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0256,5","+0256,5","10100,5"
2017-09-26T21:54:00,PGUM ,V030,"090,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0278,5","+0250,5","10104,5"
2017-09-26T22:54:00,PGUM ,V030,"110,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0289,5","+0267,5","10111,5"
2017-09-26T23:54:00,PGUM ,V030,"200,5,N,0031,5","01006,5,M,N","006437,5,N,5","+0278,5","+0272,5","10115,5"
2017-09-27T00:00:00,99999,V020,"200,1,N,0031,1","99999,9,9,N","006000,1,9,9","+0278,1","+0272,1","10115,1"
2017-09-27T00:52:00,PGUM ,V030,"180,5,N,0057,5","22000,5,C,N","009656,5,N,5","+0280,5","+0260,5","10111,1"
2017-09-27T00:58:00,99999,V020,"170,1,N,0093,1","00427,1,9,N","001609,1,9,9","+0270,1","+0260,1","99999,9"
2017-09-27T00:58:00,99999,V020,"170,1,N,0093,1","00427,1,9,N","001609,1,9,9","+0267,1","+0261,1","99999,9"
2017-09-27T01:07:00,99999,V020,"170,1,N,0067,1","00427,1,9,N","004828,1,9,9","+0270,1","+0260,1","99999,9"
2017-09-27T01:07:00,99999,V020,"170,1,N,0067,1","00427,1,9,N","004828,1,9,9","+0267,1","+0261,1","99999,9"
2017-09-27T01:32:00,99999,V020,"190,1,N,0082,1","00671,1,9,N","016093,1,9,9","+0270,1","+0260,1","99999,9"
2017-09-27T01:32:00,PGUM ,V030,"190,5,N,0082,5","00671,5,M,N","016093,5,N,5","+0267,5","+0256,5","99999,9"
2017-09-27T01:54:00,PGUM ,V030,"180,5,N,0062,5","00762,5,M,N","009656,5,N,5","+0267,5","+0250,5","10107,5"
2017-09-27T02:21:00,99999,V020,"190,1,N,0057,1","00792,1,C,N","016093,1,9,9","+0280,1","+0260,1","99999,9"
2017-09-27T02:21:00,99999,V020,"190,1,N,0057,1","00792,1,C,N","016093,1,9,9","+0278,1","+0256,1","99999,9"
2017-09-27T02:54:00,PGUM ,V030,"210,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0289,5","+0250,5","10096,5"
2017-09-27T03:54:00,PGUM ,V030,"200,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0289,5","+0244,5","10088,5"
2017-09-27T04:54:00,PGUM ,V030,"240,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0294,5","+0250,5","10084,5"
2017-09-27T05:54:00,PGUM ,V030,"160,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0300,5","+0239,5","10087,5"
2017-09-27T06:00:00,99999,V020,"160,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0300,1","+0239,1","10087,1"
2017-09-27T06:54:00,PGUM ,V030,"160,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0294,5","+0244,5","10092,5"
2017-09-27T07:54:00,PGUM ,V030,"180,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0278,5","+0244,5","10101,5"
2017-09-27T08:54:00,PGUM ,V030,"210,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10108,5"
2017-09-27T09:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10114,5"
2017-09-27T10:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10113,5"
2017-09-27T11:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10114,5"
2017-09-27T12:00:00,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0261,1","+0244,1","10114,1"
2017-09-27T12:54:00,PGUM ,V030,"140,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10117,5"
2017-09-27T13:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10116,5"
2017-09-27T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-09-27T14:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0250,5","+0239,5","10110,5"
2017-09-27T15:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0256,5","+0244,5","10106,5"
2017-09-27T16:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0256,5","+0244,5","10104,5"
2017-09-27T17:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0250,5","+0239,5","10102,5"
2017-09-27T18:00:00,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0250,1","+0239,1","10102,1"
2017-09-27T18:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0244,5","+0239,5","10101,5"
2017-09-27T19:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0244,5","+0239,5","10107,5"
2017-09-27T20:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10112,5"
2017-09-27T21:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0289,5","+0250,5","10118,5"
2017-09-27T22:54:00,PGUM ,V030,"070,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0289,5","+0250,5","10123,5"
2017-09-27T23:01:00,99999,V020,"999,9,V,0015,1","00610,1,C,N","016093,1,9,9","+0290,1","+0260,1","99999,9"
2017-09-27T23:01:00,PGUM ,V030,"999,9,V,0015,5","00610,5,M,N","016093,5,N,5","+0294,5","+0256,5","99999,9"
2017-09-27T23:21:00,PGUM ,V030,"100,5,N,0031,5","22000,5,C,N","016093,5,N,5","+0290,A","+0250,A","99999,9"
2017-09-27T23:21:00,99999,V020,"100,1,N,0031,1","00884,1,C,N","016093,1,9,9","+0294,1","+0250,1","99999,9"
2017-09-27T23:54:00,99999,V020,"110,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0294,1","+0250,1","10123,1"
2017-09-28T00:00:00,99999,V020,"110,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0294,1","+0250,1","10123,1"
2017-09-28T00:54:00,PGUM ,V030,"110,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0300,5","+0244,5","10120,5"
2017-09-28T01:54:00,PGUM ,V030,"120,5,V,0036,5","22000,5,9,N","016093,5,N,5","+0306,5","+0250,5","10112,5"
2017-09-28T02:29:00,99999,V020,"120,1,N,0031,1","00762,1,C,N","016093,1,9,9","+0310,1","+0250,1","99999,9"
2017-09-28T02:29:00,99999,V020,"120,1,N,0031,1","00762,1,C,N","016093,1,9,9","+0306,1","+0250,1","99999,9"
2017-09-28T02:39:00,99999,V020,"140,1,N,0036,1","99999,9,9,N","016093,1,9,9","+0310,1","+0250,1","99999,9"
2017-09-28T02:39:00,PGUM ,V030,"140,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0306,5","+0250,5","99999,9"
2017-09-28T02:54:00,PGUM ,V030,"999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0306,5","+0244,5","10104,5"
2017-09-28T03:54:00,PGUM ,V030,"110,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0306,5","+0250,5","10097,5"
2017-09-28T04:54:00,PGUM ,V030,"140,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0300,5","+0244,5","10093,5"
