,DATE,CALL_SIGN,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
1330,2023-01-26T14:54:00,PGUM ,070,5,N,0057,5,01158,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
1331,2023-01-26T15:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
1332,2023-01-26T16:54:00,PGUM ,070,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
1333,2023-01-26T17:54:00,PGUM ,080,5,N,0062,5,01524,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
1335,2023-01-26T18:54:00,PGUM ,090,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
1336,2023-01-26T19:54:00,PGUM ,090,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
1337,2023-01-26T20:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
1338,2023-01-26T21:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
1339,2023-01-26T22:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
1340,2023-01-26T23:54:00,PGUM ,090,5,N,0088,5,01341,5,M,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
1342,2023-01-27T00:54:00,PGUM ,090,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0300,5,+0217,5,+0217,5
1343,2023-01-27T01:54:00,PGUM ,090,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0306,5,+0217,5,+0217,5
1344,2023-01-27T02:54:00,PGUM ,080,5,N,0093,5,01676,5,M,N,016093,5,N,5,+0306,5,+0217,5,+0217,5
1345,2023-01-27T03:54:00,PGUM ,110,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0306,5,+0222,5,+0222,5
1346,2023-01-27T04:54:00,PGUM ,110,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0300,5,+0211,5,+0211,5
1347,2023-01-27T05:54:00,PGUM ,090,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
1349,2023-01-27T06:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
1350,2023-01-27T07:54:00,PGUM ,090,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
1351,2023-01-27T08:54:00,PGUM ,080,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
1352,2023-01-27T09:54:00,PGUM ,090,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
1353,2023-01-27T10:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
1354,2023-01-27T11:54:00,PGUM ,090,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
1356,2023-01-27T12:54:00,PGUM ,090,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
1357,2023-01-27T13:54:00,PGUM ,080,5,N,0051,5,01402,5,M,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
1358,2023-01-27T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1359,2023-01-27T14:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
1360,2023-01-27T15:54:00,PGUM ,110,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
1361,2023-01-27T16:54:00,PGUM ,110,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
1362,2023-01-27T17:54:00,PGUM ,120,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
1364,2023-01-27T18:54:00,PGUM ,110,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
1365,2023-01-27T19:54:00,PGUM ,110,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0206,5,+0206,5
1366,2023-01-27T20:54:00,PGUM ,120,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0211,5,+0211,5
1367,2023-01-27T21:54:00,PGUM ,090,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0278,5,+0217,5,+0217,5
1368,2023-01-27T22:54:00,PGUM ,100,5,N,0031,5,01402,5,M,N,016093,5,N,5,+0283,5,+0222,5,+0222,5
1369,2023-01-27T23:54:00,PGUM ,100,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
1371,2023-01-28T00:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0300,5,+0222,5,+0222,5
1372,2023-01-28T01:54:00,PGUM ,070,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0300,5,+0222,5,+0222,5
1373,2023-01-28T02:54:00,PGUM ,110,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0311,5,+0228,5,+0228,5
1374,2023-01-28T03:54:00,PGUM ,070,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0317,5,+0222,5,+0222,5
1375,2023-01-28T04:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0311,5,+0217,5,+0217,5
1376,2023-01-28T05:54:00,PGUM ,090,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0300,5,+0222,5,+0222,5
1378,2023-01-28T06:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0300,5,+0222,5,+0222,5
1379,2023-01-28T07:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
1380,2023-01-28T08:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
1381,2023-01-28T09:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
1382,2023-01-28T10:54:00,PGUM ,050,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1383,2023-01-28T11:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1385,2023-01-28T12:54:00,PGUM ,040,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
1386,2023-01-28T13:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
1387,2023-01-28T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1388,2023-01-28T14:54:00,PGUM ,060,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1389,2023-01-28T15:54:00,PGUM ,060,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1390,2023-01-28T16:54:00,PGUM ,060,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1391,2023-01-28T17:54:00,PGUM ,060,5,N,0031,5,02743,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
1393,2023-01-28T18:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
1394,2023-01-28T19:54:00,PGUM ,070,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1395,2023-01-28T20:54:00,PGUM ,060,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
1396,2023-01-28T21:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
1397,2023-01-28T22:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
1398,2023-01-28T23:54:00,PGUM ,070,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
1400,2023-01-29T00:54:00,PGUM ,060,5,N,0082,5,00853,5,M,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
1401,2023-01-29T01:54:00,PGUM ,060,5,N,0077,5,00853,5,M,N,016093,5,N,5,+0311,5,+0233,5,+0233,5
1403,2023-01-29T01:56:00,PGUM ,070,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0311,5,+0233,5,+0233,5
1404,2023-01-29T02:54:00,PGUM ,060,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0311,5,+0239,5,+0239,5
1405,2023-01-29T03:54:00,PGUM ,070,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0311,5,+0239,5,+0239,5
1406,2023-01-29T04:54:00,PGUM ,070,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0311,5,+0233,5,+0233,5
1407,2023-01-29T05:54:00,PGUM ,080,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0310,A,+0230,A,+0230,A
1409,2023-01-29T06:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0300,5,+0233,5,+0233,5
1410,2023-01-29T07:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
1411,2023-01-29T08:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
1412,2023-01-29T09:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
1413,2023-01-29T10:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
1414,2023-01-29T11:54:00,PGUM ,090,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
1416,2023-01-29T12:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
1419,2023-01-29T13:54:00,PGUM ,090,5,N,0046,5,01006,5,M,N,008047,5,N,5,+0261,5,+0244,5,+0244,5
1420,2023-01-29T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1421,2023-01-29T14:54:00,PGUM ,080,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
1422,2023-01-29T15:54:00,PGUM ,070,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
1423,2023-01-29T16:54:00,PGUM ,060,5,N,0036,5,01158,5,M,N,008047,5,N,5,+0250,5,+0239,5,+0239,5
1424,2023-01-29T17:54:00,PGUM ,080,5,N,0015,5,22000,5,9,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
1426,2023-01-29T18:54:00,PGUM ,999,9,C,0000,5,02438,5,M,N,016093,5,N,5,+0250,5,+0244,5,+0244,5
1427,2023-01-29T19:54:00,PGUM ,080,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
1428,2023-01-29T20:54:00,PGUM ,060,5,N,0021,5,03048,5,M,N,016093,5,N,5,+0250,5,+0244,5,+0244,5
1429,2023-01-29T21:54:00,PGUM ,080,5,N,0015,5,22000,5,9,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
1430,2023-01-29T22:54:00,PGUM ,090,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
1431,2023-01-29T23:54:00,PGUM ,110,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0289,5,+0244,5,+0244,5
1433,2023-01-30T00:54:00,PGUM ,110,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
1435,2023-01-30T01:21:00,PGUM ,070,5,N,0051,5,00762,5,M,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
1438,2023-01-30T01:54:00,PGUM ,100,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
1439,2023-01-30T02:54:00,PGUM ,080,5,N,0067,5,00914,5,M,N,016093,5,N,5,+0300,5,+0233,5,+0233,5
1442,2023-01-30T03:52:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0310,5,+0230,5,+0230,5
1443,2023-01-30T03:54:00,PGUM ,090,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0306,5,+0233,5,+0233,5
1444,2023-01-30T04:54:00,PGUM ,090,5,N,0057,5,00762,5,M,N,016093,5,N,5,+0300,5,+0233,5,+0233,5
1445,2023-01-30T05:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
1447,2023-01-30T06:54:00,PGUM ,090,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
1448,2023-01-30T07:54:00,PGUM ,090,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
1449,2023-01-30T08:54:00,PGUM ,090,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
1450,2023-01-30T09:54:00,PGUM ,090,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
1451,2023-01-30T10:54:00,PGUM ,090,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
1452,2023-01-30T11:54:00,PGUM ,070,5,N,0036,5,22000,5,C,N,011265,5,N,5,+0267,5,+0244,5,+0244,5
1454,2023-01-30T12:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
1455,2023-01-30T13:54:00,PGUM ,090,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
1456,2023-01-30T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1457,2023-01-30T14:54:00,PGUM ,080,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1458,2023-01-30T15:54:00,PGUM ,090,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1459,2023-01-30T16:54:00,PGUM ,080,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1460,2023-01-30T17:54:00,PGUM ,090,5,N,0031,5,00884,5,M,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
1464,2023-01-30T18:54:00,PGUM ,060,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1465,2023-01-30T19:54:00,PGUM ,010,5,N,0015,5,01402,5,M,N,016093,5,N,5,+0250,5,+0244,5,+0244,5
1466,2023-01-30T20:54:00,PGUM ,040,5,N,0021,5,01676,5,M,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
1468,2023-01-30T22:54:00,PGUM ,070,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
1471,2023-01-31T00:52:00,PGUM ,060,5,N,0057,5,00671,5,M,N,016093,5,N,5,+0310,5,+0230,5,+0230,5
1472,2023-01-31T00:54:00,PGUM ,070,5,N,0067,5,00671,5,M,N,016093,5,N,5,+0306,5,+0233,5,+0233,5
1475,2023-01-31T01:54:00,PGUM ,100,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0306,5,+0233,5,+0233,5
1476,2023-01-31T02:54:00,PGUM ,090,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0311,5,+0239,5,+0239,5
1477,2023-01-31T03:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0311,5,+0217,5,+0217,5
1478,2023-01-31T04:54:00,PGUM ,070,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0311,5,+0228,5,+0228,5
1479,2023-01-31T05:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0306,5,+0228,5,+0228,5
1481,2023-01-31T06:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
1482,2023-01-31T07:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
1483,2023-01-31T08:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
1484,2023-01-31T09:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
1485,2023-01-31T10:54:00,PGUM ,050,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
1486,2023-01-31T11:54:00,PGUM ,050,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
1488,2023-01-31T12:54:00,PGUM ,060,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
1489,2023-01-31T13:54:00,PGUM ,060,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
1490,2023-01-31T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1491,2023-01-31T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1505,2023-02-01T00:54:00,PGUM ,070,5,N,0093,5,22000,5,9,N,016093,5,N,5,+0306,5,+0222,5,+0222,5
1506,2023-02-01T01:17:00,PGUM ,090,5,N,0093,5,00884,5,M,N,016093,5,N,5,+0311,5,+0222,5,+0222,5
1509,2023-02-01T01:54:00,PGUM ,060,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0306,5,+0222,5,+0222,5
1510,2023-02-01T02:54:00,PGUM ,070,5,N,0098,5,22000,5,C,N,016093,5,N,5,+0317,5,+0228,5,+0228,5
1511,2023-02-01T03:52:00,PGUM ,080,5,N,0103,5,00884,5,M,N,014484,5,N,5,+0310,5,+0230,5,+0230,5
1512,2023-02-01T03:54:00,PGUM ,070,5,N,0098,5,22000,5,C,N,016093,5,N,5,+0311,5,+0233,5,+0233,5
1515,2023-02-01T04:54:00,PGUM ,080,5,N,0103,5,22000,5,C,N,016093,5,N,5,+0311,5,+0228,5,+0228,5
1516,2023-02-01T05:54:00,PGUM ,080,5,N,0108,5,22000,5,C,N,016093,5,N,5,+0306,5,+0228,5,+0228,5
1518,2023-02-01T06:54:00,PGUM ,080,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
1519,2023-02-01T07:54:00,PGUM ,070,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
1520,2023-02-01T08:54:00,PGUM ,070,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
1521,2023-02-01T09:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
1522,2023-02-01T10:54:00,PGUM ,070,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
1523,2023-02-01T11:54:00,PGUM ,060,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
1525,2023-02-01T12:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
1526,2023-02-01T13:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
1527,2023-02-01T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1528,2023-02-01T14:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
1529,2023-02-01T15:54:00,PGUM ,060,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
1530,2023-02-01T16:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
1531,2023-02-01T17:54:00,PGUM ,070,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
1533,2023-02-01T18:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,014484,5,N,5,+0267,5,+0239,5,+0239,5
1534,2023-02-01T19:54:00,PGUM ,060,5,N,0067,5,00914,5,M,N,012875,5,N,5,+0261,5,+0244,5,+0244,5
1535,2023-02-01T20:54:00,PGUM ,080,5,N,0057,5,22000,5,C,N,014484,5,N,5,+0261,5,+0250,5,+0250,5
1536,2023-02-01T21:54:00,PGUM ,070,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
1538,2023-02-01T22:32:00,PGUM ,070,5,N,0093,5,00701,5,M,N,004023,5,V,5,+0256,5,+0250,5,+0250,5
1540,2023-02-01T22:46:00,PGUM ,070,5,N,0072,5,00762,5,M,N,012875,5,N,5,+0261,5,+0256,5,+0256,5
1541,2023-02-01T22:52:00,PGUM ,080,5,N,0067,5,00914,5,M,N,016093,5,N,5,+0260,5,+0260,5,+0260,5
1542,2023-02-01T22:54:00,PGUM ,080,5,N,0072,5,00914,5,M,N,016093,5,N,5,+0261,5,+0256,5,+0256,5
1545,2023-02-01T23:54:00,PGUM ,100,5,N,0062,5,00457,5,M,N,011265,5,N,5,+0267,5,+0256,5,+0256,5
1550,2023-02-02T00:16:00,PGUM ,080,5,N,0082,5,00457,5,M,N,011265,5,N,5,+0261,5,+0250,5,+0250,5
1552,2023-02-02T00:40:00,PGUM ,090,5,N,0067,5,01829,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
1553,2023-02-02T00:54:00,PGUM ,090,5,N,0072,5,01981,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
1554,2023-02-02T01:54:00,PGUM ,100,5,N,0082,5,00823,5,M,N,014484,5,N,5,+0289,5,+0250,5,+0250,5
1558,2023-02-02T02:44:00,PGUM ,090,5,N,0082,5,01006,5,M,N,004828,5,N,5,+0261,5,+0250,5,+0250,5
1560,2023-02-02T02:50:00,PGUM ,080,5,N,0077,5,01006,5,M,N,006437,5,N,5,+0270,5,+0260,5,+0260,5
1561,2023-02-02T02:54:00,PGUM ,080,5,N,0077,5,00945,5,M,N,011265,5,N,5,+0272,5,+0256,5,+0256,5
1562,2023-02-02T03:54:00,PGUM ,090,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0294,5,+0256,5,+0256,5
1563,2023-02-02T04:52:00,PGUM ,070,5,N,0088,5,00701,5,M,N,016093,5,N,5,+0300,5,+0240,5,+0240,5
1564,2023-02-02T04:54:00,PGUM ,080,5,N,0077,5,00701,5,M,N,016093,5,N,5,+0300,5,+0244,5,+0244,5
1567,2023-02-02T05:54:00,PGUM ,090,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0289,5,+0244,5,+0244,5
1569,2023-02-02T06:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
1570,2023-02-02T07:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
1571,2023-02-02T08:54:00,PGUM ,070,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
1572,2023-02-02T09:54:00,PGUM ,070,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0278,5,+0222,5,+0222,5
1573,2023-02-02T10:54:00,PGUM ,080,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
1574,2023-02-02T11:54:00,PGUM ,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
1576,2023-02-02T12:54:00,PGUM ,080,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
1577,2023-02-02T13:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
1578,2023-02-02T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
1579,2023-02-02T14:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
1580,2023-02-02T15:54:00,PGUM ,060,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
1581,2023-02-02T16:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
1582,2023-02-02T17:54:00,PGUM ,070,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
1584,2023-02-02T18:54:00,PGUM ,060,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
1585,2023-02-02T19:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
1586,2023-02-02T20:54:00,PGUM ,070,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
1587,2023-02-02T21:54:00,PGUM ,060,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
1588,2023-02-02T22:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
1589,2023-02-02T23:54:00,PGUM ,040,5,N,0067,5,00914,5,M,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
1594,2023-02-03T00:25:00,PGUM ,060,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0306,5,+0233,5,+0233,5
1595,2023-02-03T00:54:00,PGUM ,060,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0306,5,+0233,5,+0233,5
1596,2023-02-03T01:20:00,PGUM ,070,5,N,0067,5,01006,5,M,N,002816,5,N,5,+0289,5,+0250,5,+0250,5
1599,2023-02-03T01:54:00,PGUM ,060,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0289,5,+0261,5,+0261,5
1602,2023-02-03T02:52:00,PGUM ,060,5,N,0088,5,01067,5,M,N,016093,5,N,5,+0260,5,+0250,5,+0250,5
1603,2023-02-03T02:54:00,PGUM ,060,5,N,0088,5,01067,5,M,N,016093,5,N,5,+0267,5,+0250,5,+0250,5
1604,2023-02-03T03:54:00,PGUM ,060,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0283,5,+0261,5,+0261,5
1605,2023-02-03T04:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
1606,2023-02-03T05:52:00,PGUM ,080,5,N,0057,5,00579,5,M,N,016093,5,N,5,+0290,5,+0240,5,+0240,5
1607,2023-02-03T05:54:00,PGUM ,060,5,N,0062,5,00579,5,M,N,016093,5,N,5,+0294,5,+0250,5,+0250,5
1611,2023-02-03T06:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0278,5,+0256,5,+0256,5
1612,2023-02-03T07:54:00,PGUM ,070,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
