,DATE,CALL_SIGN,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
4334,2018-04-14T09:41:00,PGUM ,080,5,N,0067,5,03353,5,M,N,011265,5,N,5,+0267,5,+0256,5,+0256,5
4335,2018-04-14T09:54:00,PGUM ,080,5,N,0072,5,03658,5,M,N,009656,5,N,5,+0267,5,+0256,5,+0256,5
4336,2018-04-14T10:54:00,PGUM ,070,5,N,0067,5,03353,5,M,N,009656,5,N,5,+0261,5,+0250,5,+0250,5
4337,2018-04-14T11:54:00,PGUM ,080,5,N,0057,5,03353,5,M,N,016093,5,N,5,+0267,5,+0250,5,+0250,5
4339,2018-04-14T12:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0256,5,+0256,5
4340,2018-04-14T13:54:00,PGUM ,050,5,N,0015,5,22000,5,C,N,016093,5,N,5,+0267,5,+0261,5,+0261,5
4341,2018-04-14T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
4342,2018-04-14T14:54:00,PGUM ,999,9,C,0000,5,01372,5,M,N,008047,5,N,5,+0267,5,+0261,5,+0261,5
4343,2018-04-14T15:54:00,PGUM ,060,5,N,0046,5,02134,5,M,N,006437,5,N,5,+0256,5,+0250,5,+0250,5
4344,2018-04-14T16:54:00,PGUM ,010,5,N,0015,5,22000,5,9,N,016093,5,N,5,+0256,5,+0250,5,+0250,5
4345,2018-04-14T17:52:00,PGUM ,010,5,N,0036,5,00549,5,M,N,009656,5,N,5,+0260,5,+0260,5,+0260,5
4346,2018-04-14T17:54:00,PGUM ,010,5,N,0041,5,00549,5,M,N,008047,5,N,5,+0256,5,+0256,5,+0256,5
4350,2018-04-14T18:54:00,PGUM ,040,5,N,0021,5,02743,5,M,N,012875,5,N,5,+0256,5,+0256,5,+0256,5
4351,2018-04-14T19:54:00,PGUM ,999,9,C,0000,5,22000,5,9,N,016093,5,N,5,+0256,5,+0256,5,+0256,5
4355,2018-04-14T20:33:00,PGUM ,999,9,C,0000,5,00488,5,M,N,002816,5,V,5,+0256,5,+0256,5,+0256,5
4357,2018-04-14T20:39:00,PGUM ,150,5,N,0015,5,00488,5,M,N,004023,5,N,5,+0256,5,+0256,5,+0256,5
4359,2018-04-14T20:44:00,PGUM ,150,5,N,0015,5,00274,5,M,N,002816,5,N,5,+0256,5,+0256,5,+0256,5
4361,2018-04-14T20:46:00,PGUM ,999,9,V,0026,5,00457,5,M,N,002816,5,N,5,+0256,5,+0256,5,+0256,5
4362,2018-04-14T20:52:00,PGUM ,160,5,N,0062,5,00335,5,M,N,001609,5,N,5,+0250,5,+0250,5,+0250,5
4363,2018-04-14T20:54:00,PGUM ,190,5,N,0072,5,00335,5,M,N,001609,5,N,5,+0250,5,+0250,5,+0250,5
4367,2018-04-14T21:03:00,PGUM ,210,5,N,0057,5,00335,5,M,N,001609,5,N,5,+0244,5,+0244,5,+0244,5
4369,2018-04-14T21:10:00,PGUM ,170,5,N,0046,5,00518,5,M,N,003219,5,N,5,+0244,5,+0244,5,+0244,5
4371,2018-04-14T21:22:00,PGUM ,150,5,N,0021,5,00671,5,M,N,006437,5,N,5,+0244,5,+0244,5,+0244,5
4373,2018-04-14T21:46:00,PGUM ,190,5,N,0026,5,00671,5,M,N,003219,5,N,5,+0239,5,+0239,5,+0239,5
4374,2018-04-14T21:52:00,PGUM ,180,5,N,0021,5,00610,5,M,N,009656,5,N,5,+0240,5,+0240,5,+0240,5
4375,2018-04-14T21:54:00,PGUM ,190,5,N,0021,5,00610,5,M,N,014484,5,N,5,+0239,5,+0239,5,+0239,5
4378,2018-04-14T22:52:00,PGUM ,200,5,N,0015,5,00610,5,M,N,012875,5,N,5,+0240,5,+0240,5,+0240,5
4379,2018-04-14T22:54:00,PGUM ,210,5,N,0015,5,00671,5,M,N,011265,5,N,5,+0244,5,+0244,5,+0244,5
4381,2018-04-14T23:11:00,PGUM ,150,5,N,0026,5,00975,5,M,N,004023,5,N,5,+0244,5,+0244,5,+0244,5
4383,2018-04-14T23:18:00,PGUM ,160,5,N,0026,5,01036,5,M,N,002012,5,V,5,+0250,5,+0250,A,+0250,A
4386,2018-04-15T00:54:00,PGUM ,030,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0256,5,+0256,5,+0256,5
4387,2018-04-15T01:54:00,PGUM ,020,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0278,5,+0261,5,+0261,5
4390,2018-04-15T02:54:00,PGUM ,090,5,N,0031,5,00488,5,M,N,016093,5,N,5,+0289,5,+0261,5,+0261,5
4393,2018-04-15T03:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0289,5,+0261,5,+0261,5
4397,2018-04-15T04:46:00,PGUM ,050,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0294,5,+0261,5,+0261,5
4398,2018-04-15T04:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0294,5,+0261,5,+0261,5
4401,2018-04-15T05:54:00,PGUM ,080,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0300,5,+0261,5,+0261,5
4405,2018-04-15T06:54:00,PGUM ,070,5,N,0067,5,00549,5,M,N,016093,5,N,5,+0289,5,+0261,5,+0261,5
4408,2018-04-15T07:54:00,PGUM ,070,5,N,0072,5,00945,5,M,N,016093,5,N,5,+0289,5,+0261,5,+0261,5
4409,2018-04-15T08:54:00,PGUM ,080,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0283,5,+0261,5,+0261,5
4410,2018-04-15T09:54:00,PGUM ,080,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0283,5,+0261,5,+0261,5
4411,2018-04-15T10:54:00,PGUM ,070,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0278,5,+0267,5,+0267,5
4412,2018-04-15T11:29:00,PGUM ,060,5,N,0057,5,00792,5,M,N,008047,5,N,5,+0267,5,+0261,5,+0261,5
4413,2018-04-15T11:52:00,PGUM ,070,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0270,5,+0270,5,+0270,5
4414,2018-04-15T11:54:00,PGUM ,070,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0267,5,+0267,5
4415,2018-04-15T12:54:00,PGUM ,060,5,N,0067,5,00823,5,M,N,009656,5,N,5,+0272,5,+0267,5,+0267,5
4416,2018-04-15T13:10:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0278,5,+0261,5,+0261,5
4417,2018-04-15T13:54:00,PGUM ,070,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0278,5,+0261,5,+0261,5
4418,2018-04-15T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
4422,2018-04-15T14:51:00,PGUM ,070,5,N,0057,5,01067,5,M,N,016093,5,N,5,+0280,5,+0270,5,+0270,5
4423,2018-04-15T14:54:00,PGUM ,070,5,N,0046,5,01067,5,M,N,016093,5,N,5,+0278,5,+0261,5,+0261,5
4424,2018-04-15T15:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
4428,2018-04-15T16:23:00,PGUM ,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
4429,2018-04-15T16:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0272,5,+0256,5,+0256,5
4430,2018-04-15T17:54:00,PGUM ,080,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0272,5,+0256,5,+0256,5
4432,2018-04-15T18:54:00,PGUM ,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0278,5,+0261,5,+0261,5
4433,2018-04-15T19:54:00,PGUM ,070,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0278,5,+0261,5,+0261,5
4434,2018-04-15T20:54:00,PGUM ,080,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0278,5,+0261,5,+0261,5
4438,2018-04-15T21:24:00,PGUM ,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0283,5,+0261,5,+0261,5
4439,2018-04-15T21:54:00,PGUM ,090,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
4440,2018-04-15T22:30:00,PGUM ,080,5,N,0077,5,00823,5,M,N,016093,5,N,5,+0283,5,+0261,5,+0261,5
4441,2018-04-15T22:43:00,PGUM ,090,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0294,5,+0256,5,+0256,5
4442,2018-04-15T22:54:00,PGUM ,090,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0294,5,+0256,5,+0256,5
4443,2018-04-15T23:54:00,PGUM ,080,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0300,5,+0256,5,+0256,5
4445,2018-04-16T00:05:00,PGUM ,090,5,N,0077,5,00579,5,M,N,016093,5,N,5,+0306,5,+0256,5,+0256,5
4446,2018-04-16T00:32:00,PGUM ,080,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0311,5,+0256,5,+0256,5
4447,2018-04-16T00:54:00,PGUM ,090,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0311,5,+0256,5,+0256,5
4448,2018-04-16T01:17:00,PGUM ,090,5,N,0082,5,00579,5,M,N,016093,5,N,5,+0311,5,+0261,5,+0261,5
4449,2018-04-16T01:54:00,PGUM ,090,5,N,0072,5,00640,5,M,N,016093,5,N,5,+0306,5,+0261,5,+0261,5
4452,2018-04-16T02:30:00,PGUM ,090,5,N,0077,5,00610,5,M,N,012875,5,N,5,+0294,5,+0267,5,+0267,5
4453,2018-04-16T02:54:00,PGUM ,090,5,N,0082,5,00518,5,M,N,016093,5,N,5,+0306,5,+0261,5,+0261,5
4456,2018-04-16T03:54:00,PGUM ,080,5,N,0093,5,22000,5,9,N,016093,5,N,5,+0306,5,+0261,5,+0261,5
4460,2018-04-16T04:12:00,PGUM ,090,5,N,0067,5,01676,5,M,N,011265,5,N,5,+0289,5,+0261,5,+0261,5
4461,2018-04-16T04:54:00,PGUM ,090,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0311,5,+0256,5,+0256,5
4465,2018-04-16T05:51:00,PGUM ,080,5,N,0088,5,01676,5,M,N,016093,5,N,5,+0310,5,+0250,5,+0250,5
4466,2018-04-16T05:54:00,PGUM ,100,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0306,5,+0250,5,+0250,5
4468,2018-04-16T06:54:00,PGUM ,090,5,N,0051,5,01006,5,M,N,016093,5,N,5,+0294,5,+0261,5,+0261,5
4472,2018-04-16T07:11:00,PGUM ,090,5,N,0046,5,01006,5,M,N,014484,5,N,5,+0278,5,+0261,5,+0261,5
4473,2018-04-16T07:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
4474,2018-04-16T08:54:00,PGUM ,080,5,N,0046,5,01829,5,M,N,016093,5,N,5,+0289,5,+0256,5,+0256,5
4478,2018-04-16T09:15:00,PGUM ,070,5,N,0067,5,01219,5,M,N,016093,5,N,5,+0289,5,+0256,5,+0256,5
4479,2018-04-16T09:54:00,PGUM ,070,5,N,0062,5,01829,5,M,N,016093,5,N,5,+0289,5,+0261,5,+0261,5
4480,2018-04-16T10:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4481,2018-04-16T11:54:00,PGUM ,080,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4485,2018-04-16T12:52:00,PGUM ,080,5,N,0072,5,02134,5,M,N,016093,5,N,5,+0280,5,+0250,5,+0250,5
4486,2018-04-16T12:54:00,PGUM ,080,5,N,0067,5,02134,5,M,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4487,2018-04-16T13:54:00,PGUM ,080,5,N,0072,5,01981,5,M,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4488,2018-04-16T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
4489,2018-04-16T14:54:00,PGUM ,080,5,N,0057,5,02134,5,M,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
4490,2018-04-16T15:54:00,PGUM ,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0283,5,+0244,5,+0244,5
4491,2018-04-16T16:54:00,PGUM ,070,5,N,0057,5,02286,5,M,N,016093,5,N,5,+0278,5,+0250,5,+0250,5
4492,2018-04-16T17:54:00,PGUM ,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0272,5,+0256,5,+0256,5
4494,2018-04-16T18:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0272,5,+0256,5,+0256,5
4495,2018-04-16T19:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
4496,2018-04-16T20:54:00,PGUM ,080,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0278,5,+0250,5,+0250,5
4500,2018-04-16T21:52:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0290,5,+0240,5,+0240,5
4501,2018-04-16T21:54:00,PGUM ,090,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0289,5,+0244,5,+0244,5
4502,2018-04-16T22:52:00,PGUM ,080,5,N,0077,5,00884,5,M,N,016093,5,N,5,+0300,5,+0250,5,+0250,5
4503,2018-04-16T22:54:00,PGUM ,090,5,N,0067,5,00884,5,M,N,016093,5,N,5,+0294,5,+0250,5,+0250,5
4504,2018-04-16T23:22:00,PGUM ,080,5,N,0067,5,01036,5,M,N,016093,5,N,5,+0300,A,+0250,A,+0250,A
4508,2018-04-17T00:54:00,PGUM ,090,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0317,5,+0250,5,+0250,5
4509,2018-04-17T01:54:00,PGUM ,080,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0306,5,+0250,5,+0250,5
4513,2018-04-17T02:49:00,PGUM ,100,5,N,0072,5,00914,5,M,N,016093,5,N,5,+0310,5,+0240,5,+0240,5
4514,2018-04-17T02:54:00,PGUM ,080,5,N,0093,5,00914,5,M,N,016093,5,N,5,+0311,5,+0244,5,+0244,5
4518,2018-04-17T03:36:00,PGUM ,070,5,N,0077,5,01006,5,M,N,014484,5,N,5,+0311,5,+0244,5,+0244,5
4519,2018-04-17T03:54:00,PGUM ,090,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0311,5,+0250,5,+0250,5
4522,2018-04-17T04:54:00,PGUM ,080,5,N,0088,5,00701,5,M,N,016093,5,N,5,+0311,5,+0250,5,+0250,5
4525,2018-04-17T05:54:00,PGUM ,070,5,N,0093,5,01189,5,M,N,016093,5,N,5,+0306,5,+0244,5,+0244,5
4527,2018-04-17T06:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
4528,2018-04-17T07:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
4531,2018-04-17T08:54:00,PGUM ,070,5,N,0062,5,01097,5,M,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4532,2018-04-17T09:54:00,PGUM ,080,5,N,0057,5,01006,5,M,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4533,2018-04-17T10:54:00,PGUM ,080,5,N,0057,5,01280,5,M,N,016093,5,N,5,+0278,5,+0261,5,+0261,5
4537,2018-04-17T11:25:00,PGUM ,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
4538,2018-04-17T11:52:00,PGUM ,080,5,N,0082,5,00671,5,M,N,016093,5,N,5,+0280,5,+0260,5,+0260,5
4539,2018-04-17T11:54:00,PGUM ,080,5,N,0067,5,00610,5,M,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
4544,2018-04-17T12:33:00,PGUM ,080,5,N,0051,5,00579,5,M,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
4545,2018-04-17T12:54:00,PGUM ,080,5,N,0082,5,00762,5,M,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
4548,2018-04-17T13:54:00,PGUM ,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
4549,2018-04-17T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
4552,2018-04-17T14:54:00,PGUM ,080,5,N,0062,5,00671,5,M,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4555,2018-04-17T15:54:00,PGUM ,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0278,5,+0250,5,+0250,5
4556,2018-04-17T16:54:00,PGUM ,080,5,N,0067,5,01097,5,M,N,014484,5,N,5,+0278,5,+0256,5,+0256,5
4557,2018-04-17T17:54:00,PGUM ,070,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0278,5,+0256,5,+0256,5
4559,2018-04-17T18:54:00,PGUM ,070,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0278,5,+0256,5,+0256,5
4560,2018-04-17T19:54:00,PGUM ,070,5,N,0057,5,01158,5,M,N,016093,5,N,5,+0278,5,+0256,5,+0256,5
4561,2018-04-17T20:54:00,PGUM ,060,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0278,5,+0256,5,+0256,5
4562,2018-04-17T21:54:00,PGUM ,060,5,N,0062,5,01036,5,M,N,016093,5,N,5,+0283,5,+0261,5,+0261,5
4563,2018-04-17T22:54:00,PGUM ,080,5,N,0046,5,01463,5,M,N,006437,5,N,5,+0278,5,+0261,5,+0261,5
4564,2018-04-17T23:54:00,PGUM ,090,5,N,0067,5,02286,5,M,N,016093,5,N,5,+0294,5,+0250,5,+0250,5
4566,2018-04-18T00:54:00,PGUM ,080,5,N,0082,5,03048,5,M,N,016093,5,N,5,+0306,5,+0256,5,+0256,5
4567,2018-04-18T01:52:00,PGUM ,090,5,N,0072,5,00792,5,M,N,016093,5,N,5,+0310,5,+0260,5,+0260,5
4568,2018-04-18T01:54:00,PGUM ,090,5,N,0082,5,00792,5,M,N,016093,5,N,5,+0306,5,+0256,5,+0256,5
4571,2018-04-18T02:54:00,PGUM ,080,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0306,5,+0261,5,+0261,5
4574,2018-04-18T03:54:00,PGUM ,080,5,N,0082,5,00488,5,M,N,016093,5,N,5,+0306,5,+0256,5,+0256,5
4577,2018-04-18T04:54:00,PGUM ,080,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0306,5,+0261,5,+0261,5
4578,2018-04-18T05:54:00,PGUM ,080,5,N,0082,5,00732,5,M,N,011265,5,N,5,+0306,5,+0261,5,+0261,5
4582,2018-04-18T06:54:00,PGUM ,080,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0300,5,+0267,5,+0267,5
4586,2018-04-18T07:41:00,PGUM ,080,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0289,5,+0267,5,+0267,5
4588,2018-04-18T07:49:00,PGUM ,080,5,N,0057,5,00701,5,M,N,014484,5,N,5,+0280,5,+0260,5,+0260,5
4589,2018-04-18T07:54:00,PGUM ,090,5,N,0062,5,01372,5,M,N,014484,5,N,5,+0283,5,+0261,5,+0261,5
4590,2018-04-18T08:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0283,5,+0267,5,+0267,5
4594,2018-04-18T09:28:00,PGUM ,120,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0267,5,+0256,5,+0256,5
4596,2018-04-18T09:34:00,PGUM ,110,5,N,0046,5,00305,5,M,N,016093,5,N,5,+0267,5,+0261,5,+0261,5
4598,2018-04-18T09:47:00,PGUM ,100,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0267,5,+0256,5,+0256,5
4599,2018-04-18T09:54:00,PGUM ,100,5,N,0041,5,00914,5,M,N,016093,5,N,5,+0272,5,+0256,5,+0256,5
4603,2018-04-18T10:46:00,PGUM ,090,5,N,0046,5,01036,5,M,N,016093,5,N,5,+0267,5,+0261,5,+0261,5
4604,2018-04-18T10:54:00,PGUM ,090,5,N,0041,5,01219,5,M,N,016093,5,N,5,+0267,5,+0261,5,+0261,5
4608,2018-04-18T11:44:00,PGUM ,110,5,N,0057,5,00762,5,M,N,002816,5,N,5,+0261,5,+0256,5,+0256,5
4609,2018-04-18T11:54:00,PGUM ,130,5,N,0036,5,00853,5,M,N,004828,5,N,5,+0261,5,+0261,5,+0261,5
4614,2018-04-18T12:09:00,PGUM ,110,5,N,0046,5,00853,5,M,N,016093,5,N,5,+0261,5,+0261,5,+0261,5
4616,2018-04-18T12:17:00,PGUM ,110,5,N,0041,5,01067,5,M,N,016093,5,N,5,+0261,5,+0261,5,+0261,5
4617,2018-04-18T12:52:00,PGUM ,110,5,N,0041,5,00366,5,M,N,016093,5,N,5,+0270,5,+0260,5,+0260,5
4618,2018-04-18T12:54:00,PGUM ,100,5,N,0041,5,00366,5,M,N,016093,5,N,5,+0267,5,+0261,5,+0261,5
4621,2018-04-18T13:54:00,PGUM ,100,5,N,0041,5,00488,5,M,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
4622,2018-04-18T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
4626,2018-04-18T14:44:00,PGUM ,080,5,N,0067,5,00640,5,M,N,016093,5,N,5,+0272,5,+0267,5,+0267,5
4628,2018-04-18T14:51:00,PGUM ,090,5,N,0057,5,02743,5,M,N,016093,5,N,5,+0270,5,+0260,5,+0260,5
4629,2018-04-18T14:54:00,PGUM ,090,5,N,0062,5,02743,5,M,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
4631,2018-04-18T14:59:00,PGUM ,090,5,N,0062,5,00610,5,M,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
4634,2018-04-18T15:54:00,PGUM ,090,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0267,5,+0261,5,+0261,5
4638,2018-04-18T16:46:00,PGUM ,110,5,N,0046,5,00427,5,M,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
4639,2018-04-18T16:52:00,PGUM ,100,5,N,0057,5,02743,5,M,N,016093,5,N,5,+0270,5,+0260,5,+0260,5
4640,2018-04-18T16:54:00,PGUM ,100,5,N,0046,5,02743,5,M,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
4641,2018-04-18T17:54:00,PGUM ,100,5,N,0062,5,02438,5,M,N,016093,5,N,5,+0267,5,+0261,5,+0261,5
4646,2018-04-18T18:39:00,PGUM ,090,5,N,0067,5,00427,5,M,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
4647,2018-04-18T18:54:00,PGUM ,100,5,N,0041,5,00427,5,M,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
4651,2018-04-18T19:44:00,PGUM ,090,5,N,0067,5,00518,5,M,N,014484,5,N,5,+0267,5,+0261,5,+0261,5
4652,2018-04-18T19:52:00,PGUM ,090,5,N,0062,5,00396,5,M,N,014484,5,N,5,+0270,5,+0260,5,+0260,5
4653,2018-04-18T19:54:00,PGUM ,090,5,N,0046,5,00396,5,M,N,014484,5,N,5,+0267,5,+0261,5,+0261,5
4656,2018-04-18T20:54:00,PGUM ,080,5,N,0051,5,01524,5,M,N,014484,5,N,5,+0272,5,+0261,5,+0261,5
4657,2018-04-18T21:54:00,PGUM ,100,5,N,0057,5,01676,5,M,N,014484,5,N,5,+0278,5,+0261,5,+0261,5
4658,2018-04-18T22:54:00,PGUM ,090,5,N,0093,5,22000,5,9,N,016093,5,N,5,+0294,5,+0261,5,+0261,5
4659,2018-04-18T23:54:00,PGUM ,070,5,N,0098,5,22000,5,C,N,016093,5,N,5,+0300,5,+0256,5,+0256,5
4661,2018-04-19T00:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0300,5,+0256,5,+0256,5
4665,2018-04-19T01:34:00,PGUM ,100,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0306,5,+0250,5,+0250,5
4666,2018-04-19T01:54:00,PGUM ,090,5,N,0093,5,22000,5,C,N,016093,5,N,5,+0306,5,+0250,5,+0250,5
4669,2018-04-19T02:54:00,PGUM ,080,5,N,0077,5,00823,5,M,N,016093,5,N,5,+0311,5,+0250,5,+0250,5
4672,2018-04-19T03:54:00,PGUM ,100,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0311,5,+0250,5,+0250,5
4673,2018-04-19T04:54:00,PGUM ,090,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0306,5,+0250,5,+0250,5
4674,2018-04-19T05:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0306,5,+0250,5,+0250,5
4676,2018-04-19T06:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0300,5,+0250,5,+0250,5
4677,2018-04-19T07:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0294,5,+0250,5,+0250,5
4678,2018-04-19T08:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4679,2018-04-19T09:54:00,PGUM ,090,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4680,2018-04-19T10:54:00,PGUM ,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4681,2018-04-19T11:54:00,PGUM ,080,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
4683,2018-04-19T12:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
4684,2018-04-19T13:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
4685,2018-04-19T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
4686,2018-04-19T14:54:00,PGUM ,070,5,N,0046,5,01280,5,M,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
4687,2018-04-19T15:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
4688,2018-04-19T16:54:00,PGUM ,070,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
4689,2018-04-19T17:54:00,PGUM ,070,5,N,0041,5,03048,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
4691,2018-04-19T18:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
4692,2018-04-19T19:54:00,PGUM ,080,5,N,0046,5,02896,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
4693,2018-04-19T20:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
4694,2018-04-19T21:54:00,PGUM ,090,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0283,5,+0222,5,+0222,5
4695,2018-04-19T22:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
4696,2018-04-19T23:54:00,PGUM ,100,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
